x: 1, y: 0.8
x: 1.0018905729015781, y: 0.7993490235450496
x: 1.0037806815535355, y: 0.7986982069440629
x: 1.0056703259558724, y: 0.7980475501970401
x: 1.0075595061085885, y: 0.7973970533039811
x: 1.009448222011684, y: 0.796746716264886
x: 1.0113364736651589, y: 0.7960965390797548
x: 1.0132242610690132, y: 0.7954465217485873
x: 1.015111584223247, y: 0.7947966642713837
x: 1.01699844312786, y: 0.794146966648144
x: 1.0188848377828525, y: 0.7934974288788681
x: 1.0207707681882243, y: 0.792848050963556
x: 1.0226562343439756, y: 0.7921988329022078
x: 1.024541236250106, y: 0.7915497746948235
x: 1.026425773906616, y: 0.7909008763414029
x: 1.0283098473135055, y: 0.7902521378419461
x: 1.0301934564707742, y: 0.7896035591964532
x: 1.0320766013784224, y: 0.7889551404049241
x: 1.0339592820364498, y: 0.7883068814673588
x: 1.0358414984448567, y: 0.7876587823837574
x: 1.037723250603643, y: 0.7870108431541198
x: 1.0396045385128085, y: 0.7863630637784461
x: 1.0414853621723537, y: 0.7857154442567362
x: 1.043365721582278, y: 0.7850679845889902
x: 1.0452456167425819, y: 0.784420684775208
x: 1.047125047653265, y: 0.7837735448153896
x: 1.0490040143143275, y: 0.7831265647095351
x: 1.0508825167257694, y: 0.7824797444576445
x: 1.0527605548875907, y: 0.7818330840597176
x: 1.0546381287997915, y: 0.7811865835157547
x: 1.0565152384623715, y: 0.7805402428257555
x: 1.058391883875331, y: 0.7798940619897202
x: 1.0602680650386698, y: 0.7792480410076488
x: 1.062143781952388, y: 0.7786021798795412
x: 1.0640190346164855, y: 0.7779564786053974
x: 1.0658938230309625, y: 0.7773109371852175
x: 1.067768147195819, y: 0.7766655556190014
x: 1.0696420071110546, y: 0.7760203339067491
x: 1.0715154027766698, y: 0.7753752720484606
x: 1.0733883341926642, y: 0.7747303700441359
x: 1.0752608013590381, y: 0.7740856278937751
x: 1.0771328042757913, y: 0.7734410455973781
x: 1.079004342942924, y: 0.772796623154945
x: 1.080875417360436, y: 0.7721523605664757
