x: 1, y: 0.8
x: 0.9986882040670022, y: 0.7984909514019584
x: 0.9973767302589877, y: 0.7969822733663205
x: 0.9960655785759563, y: 0.7954739658930867
x: 0.9947547490179083, y: 0.7939660289822568
x: 0.9934442415848435, y: 0.7924584626338307
x: 0.9921340562767619, y: 0.7909512668478085
x: 0.9908241930936635, y: 0.7894444416241901
x: 0.9895146520355484, y: 0.7879379869629757
x: 0.9882054331024166, y: 0.7864319028641651
x: 0.9868965362942679, y: 0.7849261893277585
x: 0.9855879616111024, y: 0.7834208463537558
x: 0.9842797090529202, y: 0.7819158739421569
x: 0.9829717786197212, y: 0.7804112720929619
x: 0.9816641703115054, y: 0.7789070408061708
x: 0.9803568841282729, y: 0.7774031800817836
x: 0.9790499200700237, y: 0.7758996899198002
x: 0.9777432781367577, y: 0.7743965703202208
x: 0.9764369583284749, y: 0.7728938212830453
x: 0.9751309606451753, y: 0.7713914428082737
x: 0.9738252850868591, y: 0.7698894348959059
x: 0.972519931653526, y: 0.768387797545942
x: 0.9712149003451761, y: 0.766886530758382
x: 0.9699101911618094, y: 0.765385634533226
x: 0.968605804103426, y: 0.7638851088704738
x: 0.9673017391700258, y: 0.7623849537701255
x: 0.9659979963616089, y: 0.7608851692321811
x: 0.9646945756781752, y: 0.7593857552566405
x: 0.9633914771197247, y: 0.7578867118435039
x: 0.9620887006862575, y: 0.7563880389927711
x: 0.9607862463777735, y: 0.7548897367044423
x: 0.9594841141942728, y: 0.7533918049785173
x: 0.9581823041357553, y: 0.7518942438149963
x: 0.9568808162022211, y: 0.7503970532138791
x: 0.9555796503936701, y: 0.7489002331751657
x: 0.9542788067101022, y: 0.7474037836988563
x: 0.9529782851515176, y: 0.7459077047849507
x: 0.9516780857179162, y: 0.7444119964334491
x: 0.9503782084092981, y: 0.7429166586443514
x: 0.9490786532256632, y: 0.7414216914176576
x: 0.9477794201670116, y: 0.7399270947533676
x: 0.9464805092333431, y: 0.7384328686514815
x: 0.945181920424658, y: 0.7369390131119993
x: 0.9438836537409561, y: 0.7354455281349209
x: 0.9425857091822374, y: 0.7339524137202466
x: 0.941288086748502, y: 0.7324596698679761
x: 0.9399907864397498, y: 0.7309672965781094
x: 0.9386938082559808, y: 0.7294752938506467
x: 0.937397152197195, y: 0.7279836616855878
x: 0.9361008182633924, y: 0.7264924000829328
x: 0.9348048064545731, y: 0.7250015090426818
x: 0.933509116770737, y: 0.7235109885648346
x: 0.9322137492118842, y: 0.7220208386493914
x: 0.9309187037780146, y: 0.720531059296352
x: 0.9296239804691282, y: 0.7190416505057164
x: 0.9283295792852251, y: 0.7175526122774848
x: 0.9270355002263052, y: 0.716063944611657
x: 0.9257417432923686, y: 0.7145756475082332
x: 0.9244483084834152, y: 0.7130877209672133
