x: 1, y: 0.8
x: 1.0019482617138686, y: 0.79955020834228
x: 1.0038960450120356, y: 0.7991005271355276
x: 1.0058433498945005, y: 0.7986509563797429
x: 1.0077901763612638, y: 0.798201496074926
x: 1.0097365244123253, y: 0.7977521462210766
x: 1.011682394047685, y: 0.7973029068181949
x: 1.0136277852673428, y: 0.796853777866281
x: 1.0155726980712987, y: 0.7964047593653347
x: 1.0175171324595529, y: 0.7959558513153562
x: 1.0194610884321054, y: 0.7955070537163452
x: 1.021404565988956, y: 0.795058366568302
x: 1.0233475651301047, y: 0.7946097898712264
x: 1.0252900858555516, y: 0.7941613236251186
x: 1.0272321281652967, y: 0.7937129678299785
x: 1.0291736920593402, y: 0.7932647224858059
x: 1.0311147775376817, y: 0.7928165875926011
x: 1.0330553846003214, y: 0.792368563150364
x: 1.0349955132472592, y: 0.7919206491590945
x: 1.0369351634784953, y: 0.7914728456187928
x: 1.0388743352940297, y: 0.7910251525294587
x: 1.0408130286938622, y: 0.7905775698910923
x: 1.0427512436779929, y: 0.7901300977036936
x: 1.0446889802464217, y: 0.7896827359672626
x: 1.0466262383991487, y: 0.7892354846817993
x: 1.048563018136174, y: 0.7887883438473036
x: 1.0504993194574974, y: 0.7883413134637756
x: 1.052435142363119, y: 0.7878943935312153
x: 1.0543704868530388, y: 0.7874475840496227
x: 1.0563053529272568, y: 0.7870008850189978
x: 1.058239740585773, y: 0.7865542964393405
x: 1.0601736498285874, y: 0.7861078183106509
x: 1.0621070806557, y: 0.785661450632929
x: 1.0640400330671107, y: 0.7852151934061748
x: 1.0659725070628197, y: 0.7847690466303884
x: 1.0679045026428269, y: 0.7843230103055695
x: 1.0698360198071322, y: 0.7838770844317183
x: 1.0717670585557357, y: 0.7834312690088349
x: 1.0736976188886374, y: 0.7829855640369191
x: 1.0756277008058373, y: 0.782539969515971
x: 1.0775573043073354, y: 0.7820944854459906
x: 1.0794864293931317, y: 0.7816491118269778
x: 1.0814150760632262, y: 0.7812038486589328
x: 1.0833432443176187, y: 0.7807586959418554
x: 1.0852709341563096, y: 0.7803136536757458
x: 1.0871981455792987, y: 0.7798687218606037
x: 1.089124878586586, y: 0.7794239004964294
x: 1.0910511331781714, y: 0.7789791895832228
x: 1.092976909354055, y: 0.7785345891209838
x: 1.0949022071142367, y: 0.7780900991097126
x: 1.0968270264587168, y: 0.777645719549409
x: 1.098751367387495, y: 0.777201450440073
x: 1.1006752299005713, y: 0.7767572917817048
x: 1.1025986139979458, y: 0.7763132435743043
x: 1.1045215196796185, y: 0.7758693058178715
x: 1.1064439469455896, y: 0.7754254785124063
x: 1.1083658957958586, y: 0.7749817616579088
x: 1.110287366230426, y: 0.774538155254379
x: 1.1122083582492914, y: 0.7740946593018169
x: 1.1141288718524551, y: 0.7736512738002225
x: 1.116048907039917, y: 0.7732079987495957
x: 1.1179684638116771, y: 0.7727648341499366
x: 1.1198875421677355, y: 0.7723217800012452
x: 1.1218061421080918, y: 0.7718788363035215
x: 1.1237242636327465, y: 0.7714360030567655
x: 1.1256419067416994, y: 0.7709932802609771
x: 1.1275590714349504, y: 0.7705506679161565
x: 1.1294757577124996, y: 0.7701081660223035
x: 1.131391965574347, y: 0.7696657745794182
x: 1.1333076950204926, y: 0.7692234935875006
x: 1.1352229460509364, y: 0.7687813230465507
x: 1.1371377186656784, y: 0.7683392629565684
x: 1.1390520128647186, y: 0.7678973133175538
x: 1.1409658286480568, y: 0.767455474129507
x: 1.1428791660156934, y: 0.7670137453924278
x: 1.1447920249676282, y: 0.7665721271063163
x: 1.146704405503861, y: 0.7661306192711724
x: 1.1486163076243923, y: 0.7656892218869963
x: 1.1505277313292215, y: 0.7652479349537878
x: 1.152438676618349, y: 0.7648067584715471
x: 1.1543491434917748, y: 0.764365692440274
x: 1.1562591319494986, y: 0.7639247368599685
x: 1.1581686419915207, y: 0.7634838917306308
x: 1.1600776736178409, y: 0.7630431570522608
x: 1.1619862268284593, y: 0.7626025328248585
x: 1.163894301623376, y: 0.7621620190484237
x: 1.1658018980025908, y: 0.7617216157229567
x: 1.1677090159661039, y: 0.7612813228484574
x: 1.169615655513915, y: 0.7608411404249258
x: 1.1715218166460244, y: 0.7604010684523619
x: 1.173427499362432, y: 0.7599611069307656
