x: 1, y: 0.8
x: 1.001797499831023, y: 0.7991233007544685
x: 1.0035949114004707, y: 0.7982466445569836
x: 1.005392234708343, y: 0.7973700314075453
x: 1.00718946975464, y: 0.7964934613061535
x: 1.0089866165393615, y: 0.7956169342528084
x: 1.0107836750625077, y: 0.7947404502475099
x: 1.0125806453240787, y: 0.7938640092902581
x: 1.0143775273240743, y: 0.7929876113810529
x: 1.0161743210624945, y: 0.7921112565198942
x: 1.0179710265393394, y: 0.7912349447067822
x: 1.0197676437546088, y: 0.7903586759417168
x: 1.021564172708303, y: 0.7894824502246981
x: 1.0233606134004218, y: 0.7886062675557259
x: 1.0251569658309654, y: 0.7877301279348004
x: 1.0269532299999335, y: 0.7868540313619214
x: 1.0287494059073263, y: 0.7859779778370891
x: 1.0305454935531437, y: 0.7851019673603034
x: 1.0323414929373858, y: 0.7842259999315643
x: 1.0341374040600524, y: 0.7833500755508718
x: 1.0359332269211439, y: 0.782474194218226
x: 1.03772896152066, y: 0.7815983559336267
x: 1.0395246078586007, y: 0.780722560697074
x: 1.041320165934966, y: 0.779846808508568
x: 1.043115635749756, y: 0.7789710993681086
x: 1.0449110173029705, y: 0.7780954332756959
x: 1.04670631059461, y: 0.7772198102313297
x: 1.048501515624674, y: 0.7763442302350101
x: 1.0502966323931626, y: 0.7754686932867372
x: 1.0520916609000759, y: 0.7745931993865108
x: 1.0538866011454138, y: 0.7737177485343312
x: 1.0556814531291763, y: 0.7728423407301981
x: 1.0574762168513636, y: 0.7719669759741116
x: 1.0592708923119756, y: 0.7710916542660717
x: 1.0610654795110122, y: 0.7702163756060785
x: 1.0628599784484734, y: 0.7693411399941318
x: 1.0646543891243592, y: 0.7684659474302318
x: 1.0664487115386696, y: 0.7675907979143783
x: 1.0682429456914049, y: 0.7667156914465716
x: 1.0700370915825648, y: 0.7658406280268114
x: 1.0718311492121493, y: 0.7649656076550978
x: 1.0736251185801584, y: 0.7640906303314309
x: 1.0754189996865922, y: 0.7632156960558105
x: 1.0772127925314505, y: 0.7623408048282369
x: 1.0790064971147335, y: 0.7614659566487098
x: 1.0808001134364413, y: 0.7605911515172292
x: 1.0825936414965738, y: 0.7597163894337954
x: 1.0843870812951308, y: 0.7588416703984081
x: 1.0861804328321125, y: 0.7579669944110674
x: 1.0879736961075188, y: 0.7570923614717734
x: 1.0897668711213497, y: 0.7562177715805259
x: 1.0915599578736055, y: 0.7553432247373252
x: 1.0933529563642859, y: 0.754468720942171
x: 1.0951458665933909, y: 0.7535942601950634
x: 1.0969386885609205, y: 0.7527198424960024
x: 1.0987314222668747, y: 0.7518454678449881
x: 1.1005240677112536, y: 0.7509711362420204
x: 1.1023166248940572, y: 0.7500968476870993
x: 1.1041090938152855, y: 0.7492226021802247
x: 1.1059014744749385, y: 0.7483483997213969
x: 1.107693766873016, y: 0.7474742403106156
x: 1.1094859710095182, y: 0.7466001239478809
x: 1.111278086884445, y: 0.7457260506331929
x: 1.1130701144977964, y: 0.7448520203665514
x: 1.1148620538495726, y: 0.7439780331479566
x: 1.1166539049397735, y: 0.7431040889774084
x: 1.118445667768399, y: 0.7422301878549068
x: 1.120237342335449, y: 0.7413563297804519
x: 1.1220289286409237, y: 0.7404825147540435
x: 1.123820426684823, y: 0.7396087427756818
x: 1.1256118364671472, y: 0.7387350138453667
x: 1.127403157987896, y: 0.7378613279630981
x: 1.1291943912470694, y: 0.7369876851288762
x: 1.1309855362446675, y: 0.736114085342701
x: 1.1327765929806901, y: 0.7352405286045722
x: 1.1345675614551374, y: 0.7343670149144902
x: 1.1363584416680095, y: 0.7334935442724547
x: 1.1381492336193062, y: 0.7326201166784659
x: 1.1399399373090275, y: 0.7317467321325237
x: 1.1417305527371735, y: 0.7308733906346281
x: 1.143521079903744, y: 0.7300000921847791
x: 1.1453115188087393, y: 0.7291268367829767
x: 1.147101869452159, y: 0.728253624429221
x: 1.1488921318340037, y: 0.7273804551235119
x: 1.150682305954273, y: 0.7265073288658493
x: 1.152472391812967, y: 0.7256342456562335
x: 1.1542623894100854, y: 0.7247612054946642
x: 1.1560522987456285, y: 0.7238882083811415
x: 1.1578421198195963, y: 0.7230152543156655
x: 1.1596318526319889, y: 0.722142343298236
x: 1.161421497182806, y: 0.7212694753288532
x: 1.163211053472048, y: 0.720396650407517
x: 1.1650005214997143, y: 0.7195238685342273
x: 1.1667899012658054, y: 0.7186511297089844
x: 1.168579192770321, y: 0.717778433931788
x: 1.1703683960132616, y: 0.7169057812026383
x: 1.1721575109946267, y: 0.7160331715215351
x: 1.1739465377144165, y: 0.7151606048884785
x: 1.1757354761726309, y: 0.7142880813034687
x: 1.1775243263692698, y: 0.7134156007665053
x: 1.1793130883043335, y: 0.7125431632775887
x: 1.1811017619778217, y: 0.7116707688367186
x: 1.1828903473897348, y: 0.7107984174438952
x: 1.1846788445400724, y: 0.7099261090991184
