x: 1, y: 0.8
x: 1.0003472110940785, y: 0.8019691319654177
x: 1.000694336926902, y: 0.8039377803902287
x: 1.00104137749847, y: 0.8059059452744329
x: 1.001388332808783, y: 0.8078736266180304
x: 1.0017352028578406, y: 0.8098408244210212
x: 1.002081987645643, y: 0.8118075386834053
x: 1.0024286871721904, y: 0.8137737694051825
x: 1.0027753014374823, y: 0.8157395165863531
x: 1.003121830441519, y: 0.817704780226917
x: 1.0034682741843006, y: 0.8196695603268741
x: 1.0038146326658268, y: 0.8216338568862245
x: 1.0041609058860979, y: 0.8235976699049682
x: 1.0045070938451137, y: 0.8255609993831051
x: 1.0048531965428742, y: 0.8275238453206353
x: 1.0051992139793795, y: 0.8294862077175588
x: 1.0055451461546296, y: 0.8314480865738755
x: 1.0058909930686246, y: 0.8334094818895855
x: 1.0062367547213642, y: 0.8353703936646888
x: 1.0065824311128486, y: 0.8373308218991854
x: 1.0069280222430779, y: 0.8392907665930752
x: 1.0072735281120517, y: 0.8412502277463584
x: 1.0076189487197704, y: 0.8432092053590348
x: 1.007964284066234, y: 0.8451676994311044
x: 1.008309534151442, y: 0.8471257099625673
x: 1.008654698975395, y: 0.8490832369534235
x: 1.0089997785380929, y: 0.851040280403673
x: 1.0093447728395355, y: 0.8529968403133157
x: 1.0096896818797227, y: 0.8549529166823517
x: 1.0100345056586548, y: 0.856908509510781
x: 1.0103792441763317, y: 0.8588636187986035
x: 1.0107238974327533, y: 0.8608182445458193
x: 1.0110684654279196, y: 0.8627723867524284
x: 1.0114129481618308, y: 0.8647260454184308
x: 1.0117573456344866, y: 0.8666792205438264
x: 1.0121016578458872, y: 0.8686319121286153
x: 1.0124458847960327, y: 0.8705841201727975
x: 1.0127900264849228, y: 0.8725358446763729
x: 1.0131340829125577, y: 0.8744870856393416
x: 1.0134780540789374, y: 0.8764378430617036
x: 1.013821939984062, y: 0.8783881169434589
x: 1.0141657406279312, y: 0.8803379072846074
x: 1.0145094560105452, y: 0.8822872140851492
x: 1.014853086131904, y: 0.8842360373450843
x: 1.0151966309920075, y: 0.8861843770644127
x: 1.0155400905908558, y: 0.8881322332431343
x: 1.015883464928449, y: 0.8900796058812491
x: 1.0162267540047867, y: 0.8920264949787573
x: 1.0165699578198693, y: 0.8939729005356587
x: 1.0169130763736967, y: 0.8959188225519534
x: 1.017256109666269, y: 0.8978642610276414
x: 1.0175990576975857, y: 0.8998092159627227
x: 1.0179419204676474, y: 0.9017536873571972
x: 1.018284697976454, y: 0.9036976752110649
x: 1.018627390224005, y: 0.905641179524326
x: 1.018969997210301, y: 0.9075842002969803
x: 1.0193125189353418, y: 0.9095267375290279
x: 1.0196549553991272, y: 0.9114687912204688
x: 1.0199973066016574, y: 0.9134103613713029
x: 1.0203395725429325, y: 0.9153514479815303
x: 1.0206817532229524, y: 0.917292051051151
x: 1.021023848641717, y: 0.9192321705801649
x: 1.0213658587992263, y: 0.9211718065685721
x: 1.0217077836954804, y: 0.9231109590163726
x: 1.0220496233304792, y: 0.9250496279235664
x: 1.0223913777042228, y: 0.9269878132901535
x: 1.0227330468167113, y: 0.9289255151161337
x: 1.0230746306679444, y: 0.9308627334015074
x: 1.0234161292579222, y: 0.9327994681462742
x: 1.023757542586645, y: 0.9347357193504343
x: 1.0240988706541123, y: 0.9366714870139877
x: 1.0244401134603245, y: 0.9386067711369344
x: 1.0247812710052815, y: 0.9405415717192743
x: 1.0251223432889833, y: 0.9424758887610075
x: 1.0254633303114298, y: 0.944409722262134
x: 1.025804232072621, y: 0.9463430722226538
x: 1.0261450485725572, y: 0.9482759386425668
x: 1.026485779811238, y: 0.9502083215218731
x: 1.0268264257886635, y: 0.9521402208605726
x: 1.0271669865048338, y: 0.9540716366586655
x: 1.0275074619597488, y: 0.9560025689161515
x: 1.0278478521534087, y: 0.957933017633031
x: 1.0281881570858133, y: 0.9598629828093036
x: 1.0285283767569628, y: 0.9617924644449695
x: 1.028868511166857, y: 0.9637214625400287
x: 1.029208560315496, y: 0.9656499770944811
x: 1.0295485242028797, y: 0.9675780081083268
x: 1.029888402829008, y: 0.9695055555815658
x: 1.0302281961938813, y: 0.9714326195141981
x: 1.0305679042974993, y: 0.9733591999062237
x: 1.030907527139862, y: 0.9752852967576424
