x: 1, y: 0.8
x: 0.9984682872415837, y: 0.8012852596106568
x: 0.9969369506109889, y: 0.8025702036125971
x: 0.9954059901082156, y: 0.8038548320058211
x: 0.9938754057332639, y: 0.8051391447903288
x: 0.9923451974861338, y: 0.8064231419661201
x: 0.9908153653668252, y: 0.807706823533195
x: 0.9892859093753383, y: 0.8089901894915535
x: 0.987756829511673, y: 0.8102732398411958
x: 0.9862281257758292, y: 0.8115559745821217
x: 0.984699798167807, y: 0.8128383937143312
x: 0.9831718466876063, y: 0.8141204972378243
x: 0.9816442713352271, y: 0.8154022851526012
x: 0.9801170721106696, y: 0.8166837574586616
x: 0.9785902490139337, y: 0.8179649141560057
x: 0.9770638020450193, y: 0.8192457552446334
x: 0.9755377312039265, y: 0.8205262807245448
x: 0.9740120364906553, y: 0.8218064905957398
x: 0.9724867179052056, y: 0.8230863848582185
x: 0.9709617754475774, y: 0.8243659635119808
x: 0.9694372091177709, y: 0.8256452265570268
x: 0.967913018915786, y: 0.8269241739933564
x: 0.9663892048416226, y: 0.8282028058209696
x: 0.9648657668952808, y: 0.8294811220398665
x: 0.9633427050767606, y: 0.830759122650047
x: 0.9618200193860619, y: 0.8320368076515112
x: 0.9602977098231847, y: 0.833314177044259
x: 0.9587757763881292, y: 0.8345912308282905
x: 0.9572542190808953, y: 0.8358679690036056
x: 0.9557330379014829, y: 0.8371443915702044
x: 0.9542122328498921, y: 0.8384204985280868
x: 0.9526918039261228, y: 0.8396962898772528
x: 0.9511717511301752, y: 0.8409717656177025
x: 0.949652074462049, y: 0.8422469257494358
x: 0.9481327739217444, y: 0.8435217702724528
x: 0.9466138495092615, y: 0.8447962991867534
x: 0.9450953012246002, y: 0.8460705124923377
x: 0.9435771290677604, y: 0.8473444101892056
x: 0.9420593330387421, y: 0.8486179922773571
x: 0.9405419131375454, y: 0.8498912587567923
x: 0.9390248693641703, y: 0.8511642096275112
x: 0.9375082017186168, y: 0.8524368448895137
x: 0.9359919102008849, y: 0.8537091645427998
x: 0.9344759948109745, y: 0.8549811685873695
x: 0.9329604555488857, y: 0.856252857023223
x: 0.9314452924146185, y: 0.85752422985036
x: 0.9299305054081728, y: 0.8587952870687807
x: 0.9284160945295487, y: 0.860066028678485
x: 0.9269020597787462, y: 0.8613364546794731
x: 0.9253884011557653, y: 0.8626065650717447
x: 0.9238751186606059, y: 0.8638763598553
x: 0.9223622122932681, y: 0.8651458390301389
x: 0.9208496820537518, y: 0.8664150025962615
x: 0.9193375279420571, y: 0.8676838505536677
x: 0.917825749958184, y: 0.8689523829023575
x: 0.9163143481021325, y: 0.870220599642331
x: 0.9148033223739026, y: 0.8714885007735882
x: 0.9132926727734942, y: 0.872756086296129
x: 0.9117823993009074, y: 0.8740233562099534
x: 0.9102725019561422, y: 0.8752903105150615
x: 0.9087629807391985, y: 0.8765569492114532
x: 0.9072538356500763, y: 0.8778232722991286
x: 0.9057450666887759, y: 0.8790892797780876
x: 0.9042366738552969, y: 0.8803549716483302
x: 0.9027286571496396, y: 0.8816203479098565
x: 0.9012210165718038, y: 0.8828854085626665
x: 0.8997137521217895, y: 0.8841501536067601
x: 0.8982068637995968, y: 0.8854145830421373
x: 0.8967003516052257, y: 0.8866786968687982
x: 0.8951942155386762, y: 0.8879424950867427
x: 0.8936884555999483, y: 0.8892059776959709
