x: 1, y: 0.8
x: 1.001854276659679, y: 0.8007491764004644
x: 1.0037084622699035, y: 0.8014983160145612
x: 1.0055625568306736, y: 0.8022474188422907
x: 1.0074165603419891, y: 0.8029964848836526
x: 1.0092704728038502, y: 0.803745514138647
x: 1.0111242942162566, y: 0.8044945066072741
x: 1.0129780245792086, y: 0.8052434622895336
x: 1.014831663892706, y: 0.8059923811854256
x: 1.016685212156749, y: 0.8067412632949502
x: 1.0185386693713372, y: 0.8074901086181073
x: 1.020392035536471, y: 0.8082389171548969
x: 1.0222453106521505, y: 0.808987688905319
x: 1.0240984947183753, y: 0.8097364238693737
x: 1.0259515877351457, y: 0.8104851220470609
x: 1.0278045897024615, y: 0.8112337834383806
x: 1.0296575006203228, y: 0.8119824080433329
x: 1.0315103204887295, y: 0.8127309958619177
x: 1.0333630493076817, y: 0.8134795468941349
x: 1.0352156870771794, y: 0.8142280611399848
x: 1.0370682337972226, y: 0.8149765385994672
x: 1.0389206894678114, y: 0.815724979272582
x: 1.0407730540889455, y: 0.8164733831593295
x: 1.0426253276606252, y: 0.8172217502597094
x: 1.0444775101828503, y: 0.8179700805737219
x: 1.046329601655621, y: 0.8187183741013668
x: 1.048181602078937, y: 0.8194666308426444
x: 1.0500335114527986, y: 0.8202148507975544
x: 1.0518853297772055, y: 0.8209630339660969
x: 1.053737057052158, y: 0.8217111803482721
x: 1.0555886932776561, y: 0.8224592899440797
x: 1.0574402384536996, y: 0.8232073627535198
x: 1.0592916925802887, y: 0.8239553987765925
x: 1.061143055657423, y: 0.8247033980132977
x: 1.062994327685103, y: 0.8254513604636354
x: 1.0648455086633284, y: 0.8261992861276057
x: 1.0666965985920993, y: 0.8269471750052085
x: 1.0685475974714156, y: 0.8276950270964438
x: 1.0703985053012774, y: 0.8284428424013116
x: 1.0722493220816849, y: 0.829190620919812
x: 1.0741000478126377, y: 0.8299383626519449
x: 1.075950682494136, y: 0.8306860675977102
x: 1.0778012261261798, y: 0.8314337357571082
x: 1.079651678708769, y: 0.8321813671301387
x: 1.0815020402419038, y: 0.8329289617168016
x: 1.083352310725584, y: 0.8336765195170972
x: 1.0852024901598099, y: 0.8344240405310253
x: 1.087052578544581, y: 0.8351715247585858
x: 1.0889025758798978, y: 0.835918972199779
x: 1.09075248216576, y: 0.8366663828546046
x: 1.0926022974021676, y: 0.8374137567230627
x: 1.0944520215891207, y: 0.8381610938051534
x: 1.0963016547266193, y: 0.8389083941008766
x: 1.0981511968146633, y: 0.8396556576102323
x: 1.100000647853253, y: 0.8404028843332205
x: 1.101850007842388, y: 0.8411500742698413
x: 1.1036992767820686, y: 0.8418972274200947
x: 1.1055484546722947, y: 0.8426443437839805
x: 1.1073975415130661, y: 0.8433914233614989
x: 1.1092465373043832, y: 0.8441384661526498
x: 1.1110954420462456, y: 0.8448854721574331
x: 1.1129442557386535, y: 0.8456324413758491
x: 1.1147929783816068, y: 0.8463793738078976
x: 1.1166416099751058, y: 0.8471262694535786
x: 1.1184901505191502, y: 0.8478731283128922
x: 1.12033860001374, y: 0.8486199503858383
x: 1.1221869584588755, y: 0.8493667356724168
x: 1.1240352258545563, y: 0.8501134841726279
x: 1.1258834022007826, y: 0.8508601958864715
x: 1.1277314874975544, y: 0.8516068708139477
x: 1.1295794817448717, y: 0.8523535089550563
x: 1.1314273849427343, y: 0.8531001103097976
x: 1.1332751970911425, y: 0.8538466748781713
x: 1.1351229181900964, y: 0.8545932026601776
x: 1.1369705482395955, y: 0.8553396936558164
x: 1.1388180872396403, y: 0.8560861478650877
x: 1.1406655351902304, y: 0.8568325652879916
x: 1.142512892091366, y: 0.857578945924528
x: 1.1443601579430471, y: 0.8583252897746969
x: 1.1462073327452738, y: 0.8590715968384983
x: 1.1480544164980457, y: 0.8598178671159322
x: 1.1499014092013633, y: 0.8605641006069987
x: 1.1517483108552264, y: 0.8613102973116977
x: 1.153595121459635, y: 0.8620564572300292
x: 1.155441841014589, y: 0.8628025803619933
x: 1.1572884695200885, y: 0.8635486667075899
x: 1.1591350069761335, y: 0.864294716266819
x: 1.1609814533827238, y: 0.8650407290396807
x: 1.1628278087398598, y: 0.8657867050261748
x: 1.1646740730475413, y: 0.8665326442263015
x: 1.1665202463057682, y: 0.8672785466400608
x: 1.1683663285145407, y: 0.8680244122674525
x: 1.1702123196738585, y: 0.8687702411084768
x: 1.172058219783722, y: 0.8695160331631335
x: 1.1739040288441307, y: 0.8702617884314229
x: 1.175749746855085, y: 0.8710075069133447
x: 1.1775953738165847, y: 0.871753188608899
x: 1.17944090972863, y: 0.872498833518086
x: 1.1812863545912209, y: 0.8732444416409054
x: 1.183131708404357, y: 0.8739900129773573
x: 1.184976971168039, y: 0.8747355475274419
x: 1.186822142882266, y: 0.8754810452911589
x: 1.1886672235470388, y: 0.8762265062685084
x: 1.190512213162357, y: 0.8769719304594905
x: 1.1923571117282206, y: 0.8777173178641051
x: 1.1942019192446296, y: 0.8784626684823522
x: 1.1960466357115842, y: 0.8792079823142318
x: 1.1978912611290844, y: 0.879953259359744
x: 1.19973579549713, y: 0.8806984996188887
x: 1.201580238815721, y: 0.8814437030916659
x: 1.2034245910848576, y: 0.8821888697780756
x: 1.2052688523045396, y: 0.8829339996781179
x: 1.207113022474767, y: 0.8836790927917927
