x: 1, y: 0.8
x: 0.9990002455, y: 0.8017316255890956
x: 0.9980007365, y: 0.803462825959718
x: 0.997001473, y: 0.8051936011118671
x: 0.996002455, y: 0.8069239510455429
x: 0.9950036824999999, y: 0.8086538757607455
x: 0.9940051554999999, y: 0.8103833752574748
x: 0.9930068739999999, y: 0.8121124495357309
x: 0.9920088379999998, y: 0.8138410985955137
x: 0.9910110474999998, y: 0.8155693224368232
x: 0.9900135024999998, y: 0.8172971210596596
x: 0.9890162029999997, y: 0.8190244944640226
x: 0.9880191489999997, y: 0.8207514426499124
x: 0.9870223404999997, y: 0.8224779656173289
x: 0.9860257774999998, y: 0.8242040633662722
x: 0.9850294599999998, y: 0.8259297358967421
x: 0.9840333879999998, y: 0.8276549832087389
x: 0.9830375614999999, y: 0.8293798053022624
x: 0.9820419804999999, y: 0.8311042021773126
x: 0.9810466449999999, y: 0.8328281738338896
x: 0.980051555, y: 0.8345517202719933
x: 0.9790567105, y: 0.8362748414916238
x: 0.9780621115, y: 0.8379975374927809
x: 0.977067758, y: 0.8397198082754649
x: 0.97607365, y: 0.8414416538396756
x: 0.9750797875, y: 0.843163074185413
x: 0.9740861705, y: 0.8448840693126772
x: 0.973092799, y: 0.8466046392214681
x: 0.972099673, y: 0.8483247839117858
x: 0.9711067925, y: 0.8500445033836301
x: 0.9701141575, y: 0.8517637976370013
x: 0.9691217679999999, y: 0.8534826666718992
x: 0.9681296239999999, y: 0.8552011104883238
x: 0.9671377254999999, y: 0.8569191290862752
x: 0.9661460724999998, y: 0.8586367224657533
x: 0.9651546649999998, y: 0.8603538906267582
x: 0.9641635029999998, y: 0.8620706335692897
x: 0.9631725864999997, y: 0.863786951293348
x: 0.9621819154999997, y: 0.8655028437989332
x: 0.9611914899999997, y: 0.867218311086045
x: 0.9602013099999998, y: 0.8689333531546836
x: 0.9592113754999998, y: 0.8706479700048488
x: 0.9582216864999998, y: 0.8723621616365409
x: 0.9572322429999999, y: 0.8740759280497596
x: 0.9562430449999999, y: 0.8757892692445052
x: 0.9552540924999999, y: 0.8775021852207774
x: 0.9542653855, y: 0.8792146759785764
x: 0.953276924, y: 0.8809267415179022
x: 0.952288708, y: 0.8826383818387546
x: 0.9513007375, y: 0.8843495969411339
x: 0.9503130125, y: 0.8860603868250398
x: 0.949325533, y: 0.8877707514904726
x: 0.948338299, y: 0.889480690937432
