x: 1, y: 0.8
x: 0.9980598849626496, y: 0.7995162749924515
x: 0.9961202463405009, y: 0.7990326687685536
x: 0.9941810841335537, y: 0.7985491813283065
x: 0.992242398341808, y: 0.7980658126717102
x: 0.9903041889652641, y: 0.7975825627987645
x: 0.9883664560039217, y: 0.7970994317094696
x: 0.986429199457781, y: 0.7966164194038254
x: 0.9844924193268417, y: 0.7961335258818321
x: 0.9825561156111041, y: 0.7956507511434894
x: 0.9806202883105681, y: 0.7951680951887974
x: 0.9786849374252338, y: 0.7946855580177562
x: 0.976750062955101, y: 0.7942031396303657
x: 0.9748156649001699, y: 0.793720840026626
x: 0.9728817432604403, y: 0.793238659206537
x: 0.9709482980359123, y: 0.7927565971700988
x: 0.969015329226586, y: 0.7922746539173113
x: 0.9670828368324612, y: 0.7917928294481745
x: 0.9651508208535381, y: 0.7913111237626885
x: 0.9632192812898165, y: 0.7908295368608532
x: 0.9612882181412965, y: 0.7903480687426687
x: 0.9593576314079781, y: 0.7898667194081349
x: 0.9574275210898614, y: 0.7893854888572518
x: 0.9554978871869463, y: 0.7889043770900195
x: 0.9535687296992327, y: 0.7884233841064379
x: 0.9516400486267207, y: 0.787942509906507
x: 0.9497118439694103, y: 0.7874617544902269
x: 0.9477841157273016, y: 0.7869811178575976
x: 0.9458568639003945, y: 0.786500600008619
x: 0.9439300884886889, y: 0.7860202009432911
x: 0.9420037894921849, y: 0.7855399206616139
x: 0.9400779669108825, y: 0.7850597591635875
x: 0.9381526207447818, y: 0.7845797164492119
x: 0.9362277509938827, y: 0.7840997925184869
x: 0.9343033576581852, y: 0.7836199873714127
x: 0.9323794407376892, y: 0.7831403010079893
x: 0.9304560002323948, y: 0.7826607334282165
x: 0.9285330361423021, y: 0.7821812846320946
x: 0.926610548467411, y: 0.7817019546196233
x: 0.9246885372077215, y: 0.7812227433908028
x: 0.9227670023632335, y: 0.780743650945633
x: 0.9208459439339471, y: 0.780264677284114
x: 0.9189253619198624, y: 0.7797858224062457
x: 0.9170052563209793, y: 0.7793070863120282
x: 0.9150856271372978, y: 0.7788284690014614
x: 0.9131664743688178, y: 0.7783499704745453
x: 0.9112477980155395, y: 0.77787159073128
x: 0.9093295980774627, y: 0.7773933297716654
x: 0.9074118745545876, y: 0.7769151875957016
x: 0.9054946274469141, y: 0.7764371642033885
x: 0.9035778567544422, y: 0.7759592595947261
x: 0.9016615624771719, y: 0.7754814737697144
x: 0.8997457446151031, y: 0.7750038067283536
x: 0.897830403168236, y: 0.7745262584706434
x: 0.8959155381365705, y: 0.774048828996584
x: 0.8940011495201067, y: 0.7735715183061753
x: 0.8920872373188443, y: 0.7730943263994174
x: 0.8901738015327836, y: 0.7726172532763103
x: 0.8882608421619245, y: 0.7721402989368538
x: 0.886348359206267, y: 0.7716634633810481
x: 0.8844363526658111, y: 0.7711867466088931
x: 0.8825248225405568, y: 0.7707101486203889
x: 0.880613768830504, y: 0.7702336694155354
x: 0.8787031915356529, y: 0.7697573089943326
x: 0.8767930906560034, y: 0.7692810673567806
x: 0.8748834661915555, y: 0.7688049445028793
x: 0.8729743181423093, y: 0.7683289404326288
x: 0.8710656465082646, y: 0.767853055146029
x: 0.8691574512894215, y: 0.76737728864308
x: 0.86724973248578, y: 0.7669016409237817
x: 0.8653424900973401, y: 0.766426111988134
x: 0.8634357241241019, y: 0.7659507018361372
x: 0.8615294345660651, y: 0.7654754104677911
x: 0.85962362142323, y: 0.7650002378830958
x: 0.8577182846955965, y: 0.7645251840820512
x: 0.8558134243831647, y: 0.7640502490646572
x: 0.8539090404859344, y: 0.7635754328309141
x: 0.8520051330039057, y: 0.7631007353808217
x: 0.8501017019370786, y: 0.76262615671438
x: 0.8481987472854531, y: 0.7621516968315891
x: 0.8462962690490292, y: 0.761677355732449
x: 0.844394267227807, y: 0.7612031334169596
x: 0.8424927418217864, y: 0.7607290298851208
x: 0.8405916928309672, y: 0.7602550451369329
x: 0.8386911202553498, y: 0.7597811791723956
x: 0.8367910240949339, y: 0.7593074319915092
x: 0.8348914043497196, y: 0.7588338035942734
x: 0.832992261019707, y: 0.7583602939806884
x: 0.8310935941048959, y: 0.7578869031507541
x: 0.8291954036052864, y: 0.7574136311044706
x: 0.8272976895208786, y: 0.7569404778418378
x: 0.8254004518516723, y: 0.7564674433628558
x: 0.8235036905976677, y: 0.7559945276675245
x: 0.8216074057588646, y: 0.755521730755844
x: 0.8197115973352631, y: 0.7550490526278141
x: 0.8178162653268632, y: 0.754576493283435
x: 0.815921409733665, y: 0.7541040527227066
x: 0.8140270305556684, y: 0.7536317309456291
x: 0.8121331277928734, y: 0.7531595279522022
x: 0.8102397014452799, y: 0.752687443742426
x: 0.808346751512888, y: 0.7522154783163006
x: 0.8064542779956978, y: 0.751743631673826
x: 0.8045622808937092, y: 0.7512719038150021
x: 0.8026707602069222, y: 0.7508002947398289
x: 0.8007797159353367, y: 0.7503288044483065
x: 0.7988891480789528, y: 0.7498574329404348
x: 0.7969990566377706, y: 0.7493861802162138
x: 0.79510944161179, y: 0.7489150462756436
x: 0.793220303001011, y: 0.7484440311187242
x: 0.7913316408054335, y: 0.7479731347454555
x: 0.7894434550250576, y: 0.7475023571558375
x: 0.7875557456598834, y: 0.7470316983498702
x: 0.7856685127099108, y: 0.7465611583275537
x: 0.7837817561751398, y: 0.7460907370888878
x: 0.7818954760555704, y: 0.7456204346338728
x: 0.7800096723512026, y: 0.7451502509625085
x: 0.7781243450620363, y: 0.7446801860747949
x: 0.7762394941880717, y: 0.7442102399707321
x: 0.7743551197293087, y: 0.74374041265032
x: 0.7724712216857473, y: 0.7432707041135587
x: 0.7705878000573875, y: 0.742801114360448
x: 0.7687048548442292, y: 0.7423316433909882
x: 0.7668223860462726, y: 0.7418622912051791
x: 0.7649403936635176, y: 0.7413930578030207
x: 0.7630588776959643, y: 0.740923943184513
x: 0.7611778381436124, y: 0.7404549473496561
x: 0.7592972750064622, y: 0.73998607029845
x: 0.7574171882845135, y: 0.7395173120308945
x: 0.7555375779777666, y: 0.7390486725469898
x: 0.7536584440862212, y: 0.7385801518467359
x: 0.7517797866098774, y: 0.7381117499301326
x: 0.7499016055487352, y: 0.7376434667971802
x: 0.7480239009027946, y: 0.7371753024478784
x: 0.7461466726720556, y: 0.7367072568822275
x: 0.7442699208565182, y: 0.7362393301002272
x: 0.7423936454561825, y: 0.7357715221018777
x: 0.7405178464710482, y: 0.7353038328871789
x: 0.7386425239011156, y: 0.7348362624561309
x: 0.7367676777463846, y: 0.7343688108087336
x: 0.7348933080068553, y: 0.7339014779449871
x: 0.7330194146825275, y: 0.7334342638648912
x: 0.7311459977734013, y: 0.7329671685684461
x: 0.7292730572794767, y: 0.7325001920556518
x: 0.7274005932007537, y: 0.7320333343265082
x: 0.7255286055372323, y: 0.7315665953810153
x: 0.7236570942889126, y: 0.7310999752191732
x: 0.7217860594557944, y: 0.7306334738409819
x: 0.7199155010378778, y: 0.7301670912464412
x: 0.7180454190351628, y: 0.7297008274355513
x: 0.7161758134476495, y: 0.7292346824083121
x: 0.7143066842753377, y: 0.7287686561647237
x: 0.7124380315182276, y: 0.7283027487047861
x: 0.710569855176319, y: 0.7278369600284991
x: 0.708702155249612, y: 0.7273712901358629
x: 0.7068349317381066, y: 0.7269057390268774
x: 0.7049681846418029, y: 0.7264403067015427
x: 0.7031019139607008, y: 0.7259749931598587
x: 0.7012361196948002, y: 0.7255097984018255
x: 0.6993708018441012, y: 0.725044722427443
x: 0.6975059604086038, y: 0.7245797652367112
x: 0.695641595388308, y: 0.7241149268296302
x: 0.6937777067832139, y: 0.7236502072061999
x: 0.6919142945933213, y: 0.7231856063664204
x: 0.6900513588186303, y: 0.7227211243102916
x: 0.688188899459141, y: 0.7222567610378134
x: 0.6863269165148532, y: 0.7217925165489861
x: 0.6844654099857671, y: 0.7213283908438095
x: 0.6826043798718826, y: 0.7208643839222837
x: 0.6807438261731996, y: 0.7204004957844086
x: 0.6788837488897183, y: 0.7199367264301842
x: 0.6770241480214385, y: 0.7194730758596106
x: 0.6751650235683604, y: 0.7190095440726877
x: 0.6733063755304839, y: 0.7185461310694156
x: 0.6714482039078089, y: 0.7180828368497941
x: 0.6695905087003355, y: 0.7176196614138235
x: 0.6677332899080638, y: 0.7171566047615036
x: 0.6658765475309937, y: 0.7166936668928343
x: 0.6640202815691252, y: 0.7162308478078159
x: 0.6621644920224582, y: 0.7157681475064481
x: 0.6603091788909928, y: 0.7153055659887312
x: 0.6584543421747291, y: 0.7148431032546649
x: 0.656599981873667, y: 0.7143807593042494
x: 0.6547460979878065, y: 0.7139185341374846
x: 0.6528926905171476, y: 0.7134564277543706
x: 0.6510397594616902, y: 0.7129944401549073
x: 0.6491873048214345, y: 0.7125325713390948
x: 0.6473353265963804, y: 0.712070821306933
