x: 1, y: 0.8
x: 1.0019396386221489, y: 0.8004836062238979
x: 1.0038783244138945, y: 0.8009669748804943
x: 1.0058160573752368, y: 0.8014501059697892
x: 1.007752837506176, y: 0.8019329994917825
x: 1.0096886648067118, y: 0.8024156554464745
x: 1.0116235392768447, y: 0.802898073833865
x: 1.0135574609165743, y: 0.803380254653954
x: 1.0154904297259006, y: 0.8038621979067415
x: 1.0174224457048238, y: 0.8043439035922275
x: 1.0193535088533436, y: 0.804825371710412
x: 1.0212836191714605, y: 0.8053066022612951
x: 1.023212776659174, y: 0.8057875952448768
x: 1.0251409813164845, y: 0.8062683506611569
x: 1.0270682331433916, y: 0.8067488685101355
x: 1.0289945321398954, y: 0.8072291487918126
x: 1.0309198783059963, y: 0.8077091915061883
x: 1.032844271641694, y: 0.8081889966532625
x: 1.0347677121469883, y: 0.8086685642330352
x: 1.0366901998218794, y: 0.8091478942455065
x: 1.0386117346663672, y: 0.8096269866906762
x: 1.0405323166804519, y: 0.8101058415685445
x: 1.0424519458641335, y: 0.8105844588791112
x: 1.0443706222174118, y: 0.8110628386223766
x: 1.046288345740287, y: 0.8115409807983405
x: 1.0482051164327588, y: 0.8120188854070028
x: 1.0501209342948274, y: 0.8124965524483637
x: 1.052035799326493, y: 0.8129739819224231
x: 1.0539497115277554, y: 0.813451173829181
x: 1.0558626708986145, y: 0.8139281281686375
x: 1.0577746774390704, y: 0.8144048449407925
x: 1.059685731149123, y: 0.814881324145646
x: 1.0615958320287726, y: 0.815357565783198
x: 1.063504980078019, y: 0.8158335698534485
x: 1.065413175296862, y: 0.8163093363563975
x: 1.067320417685302, y: 0.8167848652920451
x: 1.0692267072433386, y: 0.8172601566603912
x: 1.071132043970972, y: 0.8177352104614358
x: 1.0730364278682023, y: 0.818210026695179
x: 1.0749398589350294, y: 0.8186846053616206
x: 1.0768423371714533, y: 0.8191589464607607
x: 1.078743862577474, y: 0.8196330499925994
x: 1.0806444351530913, y: 0.8201069159571367
x: 1.0825440548983056, y: 0.8205805443543724
x: 1.0844427218131167, y: 0.8210539351843067
x: 1.0863404358975246, y: 0.8215270884469394
