x: 1, y: 0.8
x: 1.0004156192123552, y: 0.8019553346605237
x: 1.00083103425543, y: 0.8039097087801035
x: 1.0012462451292246, y: 0.8058631223587394
x: 1.0016612518337384, y: 0.8078155753964313
x: 1.002076054368972, y: 0.8097670678931793
x: 1.002490652734925, y: 0.8117175998489834
x: 1.0029050469315979, y: 0.8136671712638436
x: 1.0033192369589903, y: 0.8156157821377599
x: 1.0037332228171023, y: 0.8175634324707322
x: 1.004147004505934, y: 0.8195101222627605
x: 1.0045605820254853, y: 0.821455851513845
x: 1.0049739553757562, y: 0.8234006202239856
x: 1.0053871245567467, y: 0.8253444283931822
x: 1.005800089568457, y: 0.8272872760214349
x: 1.0062128504108867, y: 0.8292291631087437
x: 1.0066254070840361, y: 0.8311700896551086
x: 1.0070377595879052, y: 0.8331100556605296
x: 1.007449907922494, y: 0.8350490611250067
x: 1.0078618520878022, y: 0.8369871060485398
x: 1.0082735920838302, y: 0.838924190431129
x: 1.0086851279105777, y: 0.8408603142727743
x: 1.0090964595680447, y: 0.8427954775734756
x: 1.0095075870562313, y: 0.844729680333233
x: 1.0099185103751376, y: 0.8466629225520466
x: 1.0103292295247635, y: 0.8485952042299162
x: 1.010739744505109, y: 0.8505265253668418
x: 1.011150055316174, y: 0.8524568859628235
x: 1.0115601619579588, y: 0.8543862860178614
x: 1.0119700644304632, y: 0.8563147255319553
x: 1.0123797627336872, y: 0.8582422045051054
x: 1.0127892568676309, y: 0.8601687229373114
x: 1.0131985468322942, y: 0.8620942808285735
x: 1.013607632627677, y: 0.8640188781788918
x: 1.0140165142537796, y: 0.8659425149882661
x: 1.0144251917106017, y: 0.8678651912566965
x: 1.0148336649981435, y: 0.8697869069841829
x: 1.015241934116405, y: 0.8717076621707255
x: 1.015649999065386, y: 0.8736274568163241
x: 1.0160578598450867, y: 0.8755462909209788
x: 1.016465516455507, y: 0.8774641644846896
x: 1.0168729688966467, y: 0.8793810775074564
x: 1.017280217168506, y: 0.8812970299892794
x: 1.017687261271085, y: 0.8832120219301585
x: 1.0180941012043836, y: 0.8851260533300935
x: 1.0185007369684018, y: 0.8870391241890847
x: 1.0189071685631397, y: 0.888951234507132
x: 1.0193133959885972, y: 0.8908623842842354
x: 1.0197194192447743, y: 0.8927725735203947
x: 1.020125238331671, y: 0.8946818022156102
x: 1.0205308532492874, y: 0.8965900703698818
x: 1.0209362639976234, y: 0.8984973779832095
x: 1.021341470576679, y: 0.9004037250555932
x: 1.0217464729864543, y: 0.902309111587033
x: 1.0221512712269492, y: 0.9042135375775289
x: 1.0225558652981637, y: 0.9061170030270809
x: 1.0229602552000978, y: 0.908019507935689
x: 1.0233644409327516, y: 0.9099210523033531
x: 1.023768422496125, y: 0.9118216361300733
x: 1.024172199890218, y: 0.9137212594158496
x: 1.0245757731150305, y: 0.915619922160682
x: 1.0249791421705625, y: 0.9175176243645704
x: 1.0253823070568142, y: 0.9194143660275149
x: 1.0257852677737855, y: 0.9213101471495155
x: 1.0261880243214765, y: 0.9232049677305723
x: 1.026590576699887, y: 0.925098827770685
x: 1.0269929249090173, y: 0.9269917272698538
x: 1.0273950689488671, y: 0.9288836662280787
x: 1.0277970088194366, y: 0.9307746446453597
x: 1.0281987445207257, y: 0.9326646625216969
x: 1.0286002760527344, y: 0.93455371985709
x: 1.0290016034154628, y: 0.9364418166515392
x: 1.0294027266089107, y: 0.9383289529050446
x: 1.0298036456330784, y: 0.940215128617606
x: 1.0302043604879656, y: 0.9421003437892235
x: 1.0306048711735725, y: 0.943984598419897
x: 1.031005177689899, y: 0.9458678925096267
x: 1.031405280036945, y: 0.9477502260584124
x: 1.0318051782147106, y: 0.9496315990662543
x: 1.0322048722231958, y: 0.9515120115331521
x: 1.0326043620624006, y: 0.9533914634591061
x: 1.033003647732325, y: 0.9552699548441161
x: 1.033402729232969, y: 0.9571474856881823
x: 1.0338016065643327, y: 0.9590240559913045
x: 1.034200279726416, y: 0.9608996657534827
x: 1.034598748719219, y: 0.9627743149747171
x: 1.0349970135427415, y: 0.9646480036550076
x: 1.0353950741969837, y: 0.966520731794354
x: 1.0357929306819456, y: 0.9683924993927566
x: 1.036190582997627, y: 0.9702633064502153
x: 1.036588031144028, y: 0.9721331529667301
x: 1.0369852751211488, y: 0.974002038942301
x: 1.0373823149289891, y: 0.9758699643769279
x: 1.037779150567549, y: 0.9777369292706108
x: 1.0381757820368287, y: 0.9796029336233499
x: 1.038572209336828, y: 0.9814679774351451
x: 1.0389684324675468, y: 0.9833320607059963
x: 1.039364451428985, y: 0.9851951834359036
x: 1.039760266221143, y: 0.987057345624867
x: 1.0401558768440204, y: 0.9889185472728865
x: 1.0405512832976176, y: 0.990778788379962
x: 1.0409464855819344, y: 0.9926380689460936
x: 1.0413414836969708, y: 0.9944963889712813
x: 1.0417362776427268, y: 0.9963537484555252
x: 1.0421308674192025, y: 0.9982101473988251
x: 1.0425252530263978, y: 1.000065585801181
x: 1.0429194344643127, y: 1.0019200636625931
x: 1.0433134117329472, y: 1.0037735809830612
x: 1.0437071848323014, y: 1.0056261377625855
x: 1.0441007537623752, y: 1.0074777340011658
x: 1.0444941185231686, y: 1.0093283696988022
x: 1.0448872791146817, y: 1.0111780448554946
x: 1.0452802355369144, y: 1.013026759471243
x: 1.0456729877898667, y: 1.0148745135460475
x: 1.0460655358735387, y: 1.0167213070799082
x: 1.0464578797879303, y: 1.018567140072825
x: 1.0468500195330412, y: 1.0204120125247977
x: 1.0472419551088719, y: 1.0222559244358267
x: 1.047633686515422, y: 1.0240988758059117
x: 1.048025213752692, y: 1.025940866635053
x: 1.0484165368206815, y: 1.02778189692325
x: 1.0488076557193906, y: 1.029621966670503
x: 1.0491985704488194, y: 1.0314610758768123
x: 1.0495892810089678, y: 1.0332992245421777
x: 1.0499797873998358, y: 1.0351364126665992
x: 1.0503700896214234, y: 1.0369726402500767
x: 1.0507601876737307, y: 1.0388079072926104
x: 1.0511500815567576, y: 1.0406422137942002
x: 1.0515397712705041, y: 1.042475559754846
x: 1.0519292568149703, y: 1.0443079451745478
x: 1.052318538190156, y: 1.0461393700533057
x: 1.0527076153960615, y: 1.0479698343911197
x: 1.0530964884326866, y: 1.0497993381879898
x: 1.0534851573000312, y: 1.051627881443916
x: 1.0538736219980953, y: 1.0534554641588982
x: 1.054261882526879, y: 1.0552820863329366
x: 1.0546499388863824, y: 1.0571077479660311
x: 1.0550377910766053, y: 1.0589324490581815
x: 1.055425439097548, y: 1.060756189609388
x: 1.0558128829492102, y: 1.0625789696196506
x: 1.056200122631592, y: 1.0644007890889693
x: 1.0565871581446935, y: 1.066221648017344
x: 1.0569739894885146, y: 1.068041546404775
x: 1.0573606166630554, y: 1.069860484251262
x: 1.0577470396683157, y: 1.0716784615568051
x: 1.0581332585042957, y: 1.0734954783214044
x: 1.0585192731709954, y: 1.0753115345450595
x: 1.0589050836684146, y: 1.0771266302277707
x: 1.0592906899965535, y: 1.078940765369538
x: 1.059676092155412, y: 1.0807539399703614
x: 1.0600612901449902, y: 1.082566154030241
x: 1.060446283965288, y: 1.0843774075491766
x: 1.0608310736163054, y: 1.0861877005271683
x: 1.0612156590980422, y: 1.0879970329642161
x: 1.0616000404104986, y: 1.08980540486032
x: 1.0619842175536747, y: 1.09161281621548
x: 1.0623681905275704, y: 1.0934192670296958
x: 1.0627519593321857, y: 1.0952247573029679
x: 1.0631355239675206, y: 1.097029287035296
x: 1.0635188844335752, y: 1.0988328562266803
x: 1.0639020407303494, y: 1.1006354648771206
x: 1.0642849928578433, y: 1.102437112986617
x: 1.0646677408160568, y: 1.1042378005551696
x: 1.0650502846049898, y: 1.106037527582778
x: 1.0654326242246426, y: 1.1078362940694426
x: 1.065814759675015, y: 1.1096341000151633
x: 1.066196690956107, y: 1.11143094541994
x: 1.0665784180679185, y: 1.113226830283773
x: 1.0669599410104498, y: 1.1150217546066619
x: 1.0673412597837006, y: 1.116815718388607
x: 1.0677223743876711, y: 1.1186087216296081
x: 1.0681032848223613, y: 1.1204007643296654
x: 1.0684839910877708, y: 1.1221918464887786
x: 1.0688644931839, y: 1.1239819681069478
x: 1.0692447911107488, y: 1.1257711291841732
x: 1.0696248848683172, y: 1.1275593297204547
x: 1.0700047744566052, y: 1.1293465697157923
x: 1.070384459875613, y: 1.131132849170186
x: 1.0707639411253402, y: 1.1329181680836358
x: 1.0711432182057872, y: 1.1347025264561417
x: 1.0715222911169537, y: 1.1364859242877037
x: 1.07190115985884, y: 1.1382683615783216
x: 1.0722798244314458, y: 1.1400498383279956
x: 1.0726582848347712, y: 1.1418303545367257
x: 1.0730365410688163, y: 1.1436099102045119
x: 1.073414593133581, y: 1.1453885053313542
x: 1.0737924410290653, y: 1.1471661399172526
x: 1.0741700847552693, y: 1.148942813962207
x: 1.074547524312193, y: 1.1507185274662177
x: 1.0749247596998361, y: 1.1524932804292842
x: 1.0753017909181988, y: 1.1542670728514068
x: 1.075678617967281, y: 1.1560399047325856
x: 1.076055240847083, y: 1.1578117760728204
x: 1.0764316595576044, y: 1.1595826868721113
x: 1.0768078740988456, y: 1.1613526371304583
x: 1.0771838844708064, y: 1.1631216268478615
x: 1.0775596906734868, y: 1.1648896560243207
x: 1.0779352927068868, y: 1.166656724659836
x: 1.0783106905710065, y: 1.1684228327544073
x: 1.0786858842658458, y: 1.1701879803080346
x: 1.0790608737914047, y: 1.171952167320718
x: 1.0794356591476832, y: 1.1737153937924576
x: 1.0798102403346814, y: 1.1754776597232532
x: 1.0801846173523992, y: 1.177238965113105
x: 1.0805587902008367, y: 1.1789993099620129
x: 1.0809327588799937, y: 1.1807586942699768
x: 1.0813065233898704, y: 1.1825171180369969
x: 1.0816800837304668, y: 1.1842745812630728
x: 1.0820534399017827, y: 1.186031083948205
x: 1.082426591903818, y: 1.187786626092393
x: 1.082799539736573, y: 1.1895412076956373
x: 1.0831722834000477, y: 1.1912948287579377
x: 1.083544822894242, y: 1.1930474892792942
x: 1.0839171582191558, y: 1.1947991892597067
x: 1.0842892893747893, y: 1.1965499286991754
x: 1.0846612163611424, y: 1.1982997075977
x: 1.0850329391782152, y: 1.2000485259552807
x: 1.0854044578260076, y: 1.2017963837719174
x: 1.0857757723045196, y: 1.2035432810476103
x: 1.0861468826137513, y: 1.2052892177823593
x: 1.0865177887537025, y: 1.2070341939761644
