x: 1, y: 0.8
x: 1.0016579937336205, y: 0.7988816691058017
x: 1.0033159060557513, y: 0.7977633931243465
x: 1.0049737369663925, y: 0.7966451720556343
x: 1.0066314864655441, y: 0.7955270058996653
x: 1.008289154553206, y: 0.7944088946564394
x: 1.0099467412293783, y: 0.7932908383259566
x: 1.011604246494061, y: 0.7921728369082169
x: 1.0132616703472541, y: 0.7910548904032204
x: 1.0149190127889576, y: 0.789936998810967
x: 1.0165762738191715, y: 0.7888191621314568
x: 1.0182334534378956, y: 0.7877013803646896
x: 1.0198905516451302, y: 0.7865836535106656
x: 1.0215475684408752, y: 0.7854659815693847
x: 1.0232045038251305, y: 0.7843483645408469
x: 1.0248613577978962, y: 0.7832308024250522
x: 1.0265181303591724, y: 0.7821132952220006
x: 1.0281748215089588, y: 0.7809958429316921
x: 1.0298314312472556, y: 0.7798784455541268
x: 1.031487959574063, y: 0.7787611030893046
x: 1.0331444064893804, y: 0.7776438155372255
x: 1.0348007719932084, y: 0.7765265828978896
x: 1.0364570560855468, y: 0.7754094051712968
x: 1.0381132587663955, y: 0.7742922823574471
x: 1.0397693800357546, y: 0.7731752144563405
x: 1.0414254198936241, y: 0.7720582014679771
x: 1.043081378340004, y: 0.7709412433923567
x: 1.0447372553748941, y: 0.7698243402294794
x: 1.0463930509982948, y: 0.7687074919793453
x: 1.0480487652102057, y: 0.7675906986419543
x: 1.049704398010627, y: 0.7664739602173064
x: 1.051359949399559, y: 0.7653572767054017
x: 1.053015419377001, y: 0.76424064810624
x: 1.0546708079429534, y: 0.7631240744198216
x: 1.0563261150974164, y: 0.7620075556461462
x: 1.0579813408403895, y: 0.760891091785214
x: 1.0596364851718731, y: 0.7597746828370249
x: 1.0612915480918672, y: 0.7586583288015788
x: 1.0629465296003715, y: 0.7575420296788759
x: 1.0646014296973862, y: 0.756425785468916
x: 1.0662562483829114, y: 0.7553095961716993
x: 1.0679109856569469, y: 0.7541934617872258
x: 1.0695656415194927, y: 0.7530773823154954
x: 1.071220215970549, y: 0.7519613577565081
x: 1.0728747090101156, y: 0.7508453881102639
x: 1.0745291206381926, y: 0.7497294733767629
x: 1.07618345085478, y: 0.748613613556005
x: 1.0778376996598777, y: 0.7474978086479902
