x: 1, y: 0.8
x: 1.00194864444643, y: 0.7995501199815058
x: 1.0038971932097198, y: 0.7991002620532052
x: 1.0058456462898693, y: 0.7986504262150981
x: 1.0077940036868782, y: 0.7982006124671845
x: 1.0097422654007469, y: 0.7977508208094645
x: 1.0116904314314752, y: 0.797301051241938
x: 1.0136385017790632, y: 0.796851303764605
x: 1.0155864764435107, y: 0.7964015783774656
x: 1.017534355424818, y: 0.7959518750805197
x: 1.0194821387229849, y: 0.7955021938737673
x: 1.0214298263380113, y: 0.7950525347572085
x: 1.0233774182698974, y: 0.7946028977308432
x: 1.0253249145186432, y: 0.7941532827946715
x: 1.0272723150842487, y: 0.7937036899486932
x: 1.0292196199667136, y: 0.7932541191929086
x: 1.0311668291660383, y: 0.7928045705273175
x: 1.0331139426822227, y: 0.7923550439519198
x: 1.0350609605152665, y: 0.7919055394667157
x: 1.03700788266517, y: 0.7914560570717052
x: 1.0389547091319333, y: 0.7910065967668882
x: 1.0409014399155563, y: 0.7905571585522647
x: 1.0428480750160387, y: 0.7901077424278348
x: 1.0447946144333808, y: 0.7896583483935984
x: 1.0467410581675827, y: 0.7892089764495556
x: 1.0486874062186442, y: 0.7887596265957062
x: 1.0506336585865652, y: 0.7883102988320504
x: 1.052579815271346, y: 0.7878609931585882
x: 1.0545258762729863, y: 0.7874117095753195
x: 1.0564718415914862, y: 0.7869624480822442
x: 1.0584177112268458, y: 0.7865132086793626
x: 1.060363485179065, y: 0.7860639913666745
x: 1.062309163448144, y: 0.78561479614418
x: 1.0642547460340825, y: 0.785165623011879
x: 1.0662002329368807, y: 0.7847164719697715
x: 1.0681456241565386, y: 0.7842673430178575
x: 1.070090919693056, y: 0.7838182361561371
x: 1.072036119546433, y: 0.7833691513846103
x: 1.0739812237166697, y: 0.7829200887032769
x: 1.0759262322037662, y: 0.7824710481121371
x: 1.077871145007722, y: 0.7820220296111908
x: 1.0798159621285377, y: 0.7815730332004381
x: 1.081760683566213, y: 0.7811240588798789
x: 1.0837053093207478, y: 0.7806751066495132
x: 1.0856498393921423, y: 0.7802261765093411
x: 1.0875942737803965, y: 0.7797772684593626
x: 1.0895386124855104, y: 0.7793283824995775
x: 1.0914828555074838, y: 0.778879518629986
x: 1.0934270028463169, y: 0.778430676850588
x: 1.0953710545020097, y: 0.7779818571613836
x: 1.0973150104745621, y: 0.7775330595623726
x: 1.099258870763974, y: 0.7770842840535552
x: 1.1012026353702458, y: 0.7766355306349314
x: 1.1031463042933771, y: 0.7761867993065011
x: 1.105089877533368, y: 0.7757380900682643
x: 1.1070333550902185, y: 0.7752894029202211
x: 1.1089767369639287, y: 0.7748407378623714
x: 1.1109200231544987, y: 0.7743920948947153
x: 1.112863213661928, y: 0.7739434740172527
x: 1.1148063084862172, y: 0.7734948752299836
x: 1.116749307627366, y: 0.7730462985329081
x: 1.1186922110853743, y: 0.7725977439260261
x: 1.1206350188602423, y: 0.7721492114093377
x: 1.12257773095197, y: 0.7717007009828427
x: 1.1245203473605574, y: 0.7712522126465413
x: 1.1264628680860043, y: 0.7708037464004335
x: 1.1284052931283108, y: 0.7703553022445192
x: 1.130347622487477, y: 0.7699068801787984
x: 1.1322898561635029, y: 0.7694584802032711
x: 1.1342319941563883, y: 0.7690101023179374
x: 1.1361740364661335, y: 0.7685617465227973
x: 1.1381159830927383, y: 0.7681134128178506
x: 1.1400578340362026, y: 0.7676651012030975
x: 1.1419995892965267, y: 0.767216811678538
x: 1.1439412488737104, y: 0.766768544244172
x: 1.1458828127677538, y: 0.7663202988999994
x: 1.1478242809786567, y: 0.7658720756460204
x: 1.1497656535064193, y: 0.765423874482235
x: 1.1517069303510417, y: 0.7649756954086432
x: 1.1536481115125234, y: 0.7645275384252448
x: 1.155589196990865, y: 0.76407940353204
x: 1.1575301867860661, y: 0.7636312907290287
x: 1.159471080898127, y: 0.763183200016211
x: 1.1614118793270474, y: 0.7627351313935868
x: 1.1633525820728274, y: 0.7622870848611562
x: 1.1652931891354672, y: 0.761839060418919
x: 1.1672337005149664, y: 0.7613910580668755
x: 1.1691741162113254, y: 0.7609430778050255
x: 1.171114436224544, y: 0.7604951196333689
x: 1.1730546605546224, y: 0.7600471835519059
x: 1.1749947892015602, y: 0.7595992695606365
x: 1.1769348221653577, y: 0.7591513776595606
x: 1.178874759446015, y: 0.7587035078486782
x: 1.1808146010435316, y: 0.7582556601279894
x: 1.182754346957908, y: 0.7578078344974941
x: 1.1846939971891441, y: 0.7573600309571924
x: 1.18663355173724, y: 0.7569122495070841
x: 1.1885730106021952, y: 0.7564644901471694
x: 1.1905123737840102, y: 0.7560167528774483
x: 1.1924516412826849, y: 0.7555690376979207
x: 1.1943908130982193, y: 0.7551213446085866
x: 1.1963298892306131, y: 0.754673673609446
x: 1.1982688696798667, y: 0.754226024700499
x: 1.20020775444598, y: 0.7537783978817456
x: 1.2021465435289527, y: 0.7533307931531856
x: 1.204085236928785, y: 0.7528832105148192
x: 1.2060238346454772, y: 0.7524356499666464
x: 1.207962336679029, y: 0.7519881115086671
x: 1.2099007430294404, y: 0.7515405951408812
x: 1.2118390536967114, y: 0.751093100863289
x: 1.2137772686808421, y: 0.7506456286758902
x: 1.2157153879818323, y: 0.7501981785786851
x: 1.2176534115996822, y: 0.7497507505716735
x: 1.2195913395343918, y: 0.7493033446548554
x: 1.221529171785961, y: 0.7488559608282308
x: 1.2234669083543899, y: 0.7484085990917998
x: 1.2254045492396783, y: 0.7479612594455624
x: 1.2273420944418265, y: 0.7475139418895184
x: 1.2292795439608342, y: 0.7470666464236679
x: 1.2312168977967015, y: 0.7466193730480111
x: 1.2331541559494286, y: 0.7461721217625478
x: 1.2350913184190153, y: 0.7457248925672779
x: 1.2370283852054615, y: 0.7452776854622016
x: 1.2389653563087675, y: 0.7448305004473189
x: 1.240902231728933, y: 0.7443833375226298
x: 1.2428390114659584, y: 0.743936196688134
x: 1.2447756955198432, y: 0.7434890779438319
x: 1.2467122838905877, y: 0.7430419812897233
x: 1.248648776578192, y: 0.7425949067258083
x: 1.2505851735826556, y: 0.7421478542520867
x: 1.252521474903979, y: 0.7417008238685587
x: 1.2544576805421621, y: 0.7412538155752243
x: 1.256393790497205, y: 0.7408068293720834
x: 1.2583298047691072, y: 0.740359865259136
x: 1.2602657233578691, y: 0.7399129232363821
x: 1.2622015462634908, y: 0.7394660033038218
x: 1.264137273485972, y: 0.7390191054614551
x: 1.2660729050253128, y: 0.7385722297092819
x: 1.2680084408815133, y: 0.7381253760473022
x: 1.2699438810545736, y: 0.7376785444755161
x: 1.2718792255444933, y: 0.7372317349939235
x: 1.2738144743512727, y: 0.7367849476025244
x: 1.2757496274749118, y: 0.7363381823013189
x: 1.2776846849154104, y: 0.7358914390903069
x: 1.2796196466727687, y: 0.7354447179694884
x: 1.2815545127469867, y: 0.7349980189388635
x: 1.2834892831380644, y: 0.7345513419984321
x: 1.2854239578460016, y: 0.7341046871481942
x: 1.2873585368707985, y: 0.7336580543881499
x: 1.289293020212455, y: 0.7332114437182992
x: 1.2912274078709713, y: 0.7327648551386419
x: 1.293161699846347, y: 0.7323182886491781
x: 1.2950958961385826, y: 0.731871744249908
x: 1.2970299967476777, y: 0.7314252219408314
x: 1.2989640016736324, y: 0.7309787217219482
x: 1.3008979109164467, y: 0.7305322435932586
x: 1.3028317244761207, y: 0.7300857875547626
x: 1.3047654423526545, y: 0.7296393536064602
x: 1.3066990645460477, y: 0.7291929417483511
x: 1.3086325910563006, y: 0.7287465519804357
x: 1.3105660218834132, y: 0.7283001843027138
x: 1.3124993570273853, y: 0.7278538387151855
x: 1.314432596488217, y: 0.7274075152178507
x: 1.3163657402659086, y: 0.7269612138107094
x: 1.3182987883604598, y: 0.7265149344937617
x: 1.3202317407718704, y: 0.7260686772670075
x: 1.3221645975001408, y: 0.7256224421304469
x: 1.3240973585452709, y: 0.7251762290840797
x: 1.3260300239072604, y: 0.7247300381279062
x: 1.3279625935861097, y: 0.7242838692619261
x: 1.3298950675818186, y: 0.7238377224861396
x: 1.3318274458943873, y: 0.7233915978005466
x: 1.3337597285238154, y: 0.7229454952051472
x: 1.3356919154701032, y: 0.7224994146999413
x: 1.3376240067332508, y: 0.722053356284929
x: 1.339556002313258, y: 0.7216073199601101
x: 1.3414879022101247, y: 0.7211613057254848
x: 1.3434197064238511, y: 0.720715313581053
x: 1.3453514149544372, y: 0.7202693435268148
x: 1.3472830278018828, y: 0.7198233955627701
x: 1.349214544966188, y: 0.7193774696889189
x: 1.351145966447353, y: 0.7189315659052613
x: 1.3530772922453778, y: 0.7184856842117973
x: 1.355008522360262, y: 0.7180398246085267
x: 1.3569396567920058, y: 0.7175939870954496
x: 1.3588706955406094, y: 0.7171481716725662
x: 1.3608016386060724, y: 0.7167023783398763
x: 1.3627324859883951, y: 0.7162566070973798
x: 1.3646632376875776, y: 0.7158108579450769
x: 1.3665938937036197, y: 0.7153651308829676
x: 1.3685244540365213, y: 0.7149194259110518
x: 1.3704549186862827, y: 0.7144737430293296
x: 1.3723852876529037, y: 0.7140280822378009
x: 1.3743155609363842, y: 0.7135824435364657
x: 1.3762457385367244, y: 0.7131368269253241
x: 1.3781758204539243, y: 0.712691232404376
x: 1.3801058066879839, y: 0.7122456599736214
x: 1.382035697238903, y: 0.7118001096330604
x: 1.3839654921066817, y: 0.7113545813826929
x: 1.3858951912913202, y: 0.710909075222519
x: 1.3878247947928184, y: 0.7104635911525385
x: 1.389754302611176, y: 0.7100181291727516
x: 1.3916837147463934, y: 0.7095726892831583
x: 1.3936130311984705, y: 0.7091272714837585
x: 1.395542251967407, y: 0.7086818757745522
x: 1.3974713770532032, y: 0.7082365021555395
x: 1.3994004064558592, y: 0.7077911506267203
x: 1.4013293401753748, y: 0.7073458211880946
x: 1.40325817821175, y: 0.7069005138396625
x: 1.4051869205649847, y: 0.7064552285814238
x: 1.4071155672350792, y: 0.7060099654133788
x: 1.4090441182220332, y: 0.7055647243355273
x: 1.410972573525847, y: 0.7051195053478693
x: 1.4129009331465203, y: 0.7046743084504048
x: 1.4148291970840534, y: 0.7042291336431339
x: 1.416757365338446, y: 0.7037839809260565
x: 1.4186854379096983, y: 0.7033388502991728
x: 1.4206134147978102, y: 0.7028937417624824
x: 1.4225412960027817, y: 0.7024486553159857
x: 1.4244690815246128, y: 0.7020035909596825
x: 1.4263967713633037, y: 0.7015585486935728
x: 1.4283243655188542, y: 0.7011135285176566
x: 1.4302518639912642, y: 0.700668530431934
x: 1.432179266780534, y: 0.7002235544364049
