x: 1, y: 0.8
x: 0.9993488956618785, y: 0.8018909443012745
x: 0.9986978232945497, y: 0.8037817957526249
x: 0.9980467828980137, y: 0.8056725543540512
x: 0.9973957744722705, y: 0.8075632201055533
x: 0.99674479801732, y: 0.8094537930071313
x: 0.9960938535331623, y: 0.8113442730587852
x: 0.9954429410197974, y: 0.8132346602605149
x: 0.9947920604772252, y: 0.8151249546123206
x: 0.9941412119054458, y: 0.8170151561142022
x: 0.9934903953044592, y: 0.8189052647661595
x: 0.9928396106742653, y: 0.8207952805681928
x: 0.9921888580148642, y: 0.8226852035203019
x: 0.9915381373262558, y: 0.824575033622487
x: 0.9908874486084402, y: 0.8264647708747479
x: 0.9902367918614174, y: 0.8283544152770846
x: 0.9895861670851874, y: 0.8302439668294973
x: 0.9889355742797502, y: 0.8321334255319859
x: 0.9882850134451057, y: 0.8340227913845503
x: 0.9876344845812539, y: 0.8359120643871906
x: 0.986983987688195, y: 0.8378012445399067
x: 0.9863335227659288, y: 0.8396903318426987
x: 0.9856830898144554, y: 0.8415793262955666
x: 0.9850326888337747, y: 0.8434682278985104
x: 0.9843823198238868, y: 0.8453570366515301
x: 0.9837319827847917, y: 0.8472457525546256
x: 0.9830816777164894, y: 0.849134375607797
x: 0.9824314046189798, y: 0.8510229058110443
x: 0.981781163492263, y: 0.8529113431643675
x: 0.9811309543363389, y: 0.8547996876677665
x: 0.9804807771512076, y: 0.8566879393212414
x: 0.9798306319368691, y: 0.8585760981247922
x: 0.9791805186933235, y: 0.8604641640784189
x: 0.9785304374205704, y: 0.8623521371821214
x: 0.9778803881186102, y: 0.8642400174358998
x: 0.9772303707874428, y: 0.8661278048397542
x: 0.9765803854270682, y: 0.8680154993936843
x: 0.9759304320374862, y: 0.8699031010976903
x: 0.975280510618697, y: 0.8717906099517723
x: 0.9746306211707007, y: 0.87367802595593
x: 0.9739807636934971, y: 0.8755653491101637
x: 0.9733309381870863, y: 0.8774525794144733
x: 0.9726811446514682, y: 0.8793397168688587
x: 0.9720313830866428, y: 0.88122676147332
x: 0.9713816534926103, y: 0.8831137132278571
x: 0.9707319558693706, y: 0.8850005721324702
x: 0.9700822902169236, y: 0.8868873381871591
x: 0.9694326565352693, y: 0.8887740113919239
x: 0.9687830548244079, y: 0.8906605917467646
x: 0.9681334850843392, y: 0.8925470792516812
x: 0.9674839473150633, y: 0.8944334739066736
x: 0.9668344415165802, y: 0.8963197757117419
x: 0.9661849676888897, y: 0.8982059846668862
x: 0.9655355258319921, y: 0.9000921007721062
x: 0.9648861159458872, y: 0.9019781240274022
x: 0.9642367380305752, y: 0.903864054432774
x: 0.9635873920860558, y: 0.9057498919882216
x: 0.9629380781123292, y: 0.9076356366937453
x: 0.9622887961093954, y: 0.9095212885493447
x: 0.9616395460772544, y: 0.91140684755502
x: 0.9609903280159062, y: 0.9132923137107712
x: 0.9603411419253507, y: 0.9151776870165983
x: 0.959691987805588, y: 0.9170629674725013
x: 0.959042865656618, y: 0.91894815507848
x: 0.9583937754784408, y: 0.9208332498345347
x: 0.9577447172710565, y: 0.9227182517406654
x: 0.9570956910344648, y: 0.9246031607968718
