x: 1, y: 0.8
x: 0.9991867264215402, y: 0.7981733576355345
x: 0.998373652550772, y: 0.7963471638218887
x: 0.9975607783876956, y: 0.7945214185590627
x: 0.9967481039323111, y: 0.7926961218470563
x: 0.9959356291846182, y: 0.7908712736858696
x: 0.9951233541446171, y: 0.7890468740755027
x: 0.9943112788123077, y: 0.7872229230159554
x: 0.9934994031876901, y: 0.7853994205072279
x: 0.9926877272707643, y: 0.7835763665493201
x: 0.9918762510615302, y: 0.7817537611422318
x: 0.9910649745599879, y: 0.7799316042859633
x: 0.9902538977661373, y: 0.7781098959805145
x: 0.9894430206799784, y: 0.7762886362258854
x: 0.9886323433015113, y: 0.774467825022076
x: 0.9878218656307359, y: 0.7726474623690863
x: 0.9870115876676523, y: 0.7708275482669164
x: 0.9862015094122605, y: 0.7690080827155661
x: 0.9853916308645604, y: 0.7671890657150355
x: 0.984581952024552, y: 0.7653704972653247
x: 0.9837724728922355, y: 0.7635523773664336
x: 0.9829631934676106, y: 0.7617347060183621
x: 0.9821541137506775, y: 0.7599174832211104
x: 0.9813452337414361, y: 0.7581007089746784
x: 0.9805365534398865, y: 0.7562843832790661
x: 0.9797280728460287, y: 0.7544685061342735
x: 0.9789197919598626, y: 0.7526530775403005
x: 0.9781117107813883, y: 0.7508380974971472
x: 0.9773038293106057, y: 0.7490235660048137
x: 0.9764961475475148, y: 0.7472094830632998
x: 0.9756886654921157, y: 0.7453958486726057
x: 0.9748813831444084, y: 0.7435826628327312
x: 0.9740743005043928, y: 0.7417699255436765
x: 0.9732674175720689, y: 0.7399576368054415
x: 0.9724607343474369, y: 0.7381457966180262
x: 0.9716542508304965, y: 0.7363344049814305
x: 0.9708479670212479, y: 0.7345234618956547
x: 0.9700418829196911, y: 0.7327129673606985
x: 0.969235998525826, y: 0.730902921376562
x: 0.9684303138396526, y: 0.7290933239432452
x: 0.9676248288611711, y: 0.7272841750607482
x: 0.9668195435903812, y: 0.7254754747290708
x: 0.9660144580272831, y: 0.7236672229482131
x: 0.9652095721718768, y: 0.721859419718175
x: 0.9644048860241622, y: 0.7200520650389567
x: 0.9636003995841393, y: 0.7182451589105581
x: 0.9627961128518082, y: 0.7164387013329792
x: 0.9619920258271689, y: 0.71463269230622
x: 0.9611881385102213, y: 0.7128271318302805
x: 0.9603844509009655, y: 0.7110220199051607
x: 0.9595809629994014, y: 0.7092173565308606
x: 0.9587776748055291, y: 0.7074131417073802
x: 0.9579745863193485, y: 0.7056093754347196
x: 0.9571716975408596, y: 0.7038060577128786
x: 0.9563690084700626, y: 0.7020031885418574
x: 0.9555665191069572, y: 0.7002007679216559
x: 0.9547642294515436, y: 0.698398795852274
x: 0.9539621395038218, y: 0.6965972723337119
x: 0.9531602492637917, y: 0.6947961973659694
x: 0.9523585587314534, y: 0.6929955709490466
x: 0.9515570679068068, y: 0.6911953930829435
x: 0.950755776789852, y: 0.6893956637676601
x: 0.9499546853805889, y: 0.6875963830031965
x: 0.9491537936790175, y: 0.6857975507895525
x: 0.948353101685138, y: 0.6839991671267283
x: 0.9475526093989501, y: 0.6822012320147237
x: 0.946752316820454, y: 0.6804037454535389
x: 0.9459522239496497, y: 0.6786067074431738
x: 0.9451523307865372, y: 0.6768101179836283
x: 0.9443526373311163, y: 0.6750139770749026
x: 0.9435531435833873, y: 0.6732182847169966
x: 0.94275384954335, y: 0.6714230409099103
x: 0.9419547552110044, y: 0.6696282456536438
x: 0.9411558605863505, y: 0.6678338989481969
x: 0.9403571656693884, y: 0.6660400007935697
x: 0.9395586704601181, y: 0.6642465511897622
x: 0.9387603749585395, y: 0.6624535501367743
x: 0.9379622791646527, y: 0.6606609976346062
x: 0.9371643830784576, y: 0.6588688936832577
x: 0.9363666866999543, y: 0.657077238282729
x: 0.9355691900291427, y: 0.65528603143302
x: 0.9347718930660229, y: 0.6534952731341307
x: 0.9339747958105948, y: 0.6517049633860611
x: 0.9331778982628585, y: 0.6499151021888112
x: 0.9323812004228139, y: 0.648125689542381
x: 0.9315847022904611, y: 0.6463367254467706
x: 0.9307884038658, y: 0.6445482099019798
x: 0.9299923051488307, y: 0.6427601429080088
x: 0.9291964061395531, y: 0.6409725244648574
x: 0.9284007068379673, y: 0.6391853545725258
x: 0.9276052072440732, y: 0.6373986332310139
x: 0.9268099073578709, y: 0.6356123604403215
x: 0.9260148071793604, y: 0.6338265362004489
x: 0.9252199067085415, y: 0.632041160511396
x: 0.9244252059454144, y: 0.6302562333731628
x: 0.9236307048899791, y: 0.6284717547857493
x: 0.9228364035422355, y: 0.6266877247491556
x: 0.9220423019021837, y: 0.6249041432633815
x: 0.9212483999698237, y: 0.6231210103284271
x: 0.9204546977451553, y: 0.6213383259442925
x: 0.9196611952281788, y: 0.6195560901109776
x: 0.918867892418894, y: 0.6177743028284823
x: 0.9180747893173009, y: 0.6159929640968068
x: 0.9172818859233995, y: 0.614212073915951
x: 0.91648918223719, y: 0.6124316322859149
x: 0.9156966782586722, y: 0.6106516392066985
x: 0.9149043739878461, y: 0.6088720946783018
x: 0.9141122694247118, y: 0.6070929987007248
x: 0.9133203645692692, y: 0.6053143512739674
x: 0.9125286594215184, y: 0.6035361523980297
x: 0.9117371539814593, y: 0.6017584020729118
x: 0.910945848249092, y: 0.5999811002986135
x: 0.9101547422244164, y: 0.598204247075135
x: 0.9093638359074325, y: 0.5964278424024761
x: 0.9085731292981405, y: 0.594651886280637
x: 0.9077826223965402, y: 0.5928763787096176
x: 0.9069923152026316, y: 0.5911013196894179
x: 0.9062022077164148, y: 0.5893267092200379
x: 0.9054122999378897, y: 0.5875525473014777
x: 0.9046225918670564, y: 0.5857788339337371
x: 0.9038330835039148, y: 0.5840055691168162
x: 0.903043774848465, y: 0.5822327528507151
x: 0.9022546659007069, y: 0.5804603851354336
x: 0.9014657566606405, y: 0.5786884659709718
x: 0.900677047128266, y: 0.5769169953573297
x: 0.8998885373035832, y: 0.5751459732945072
x: 0.8991002271865921, y: 0.5733753997825045
x: 0.8983121167772928, y: 0.5716052748213215
x: 0.8975242060756853, y: 0.5698355984109582
x: 0.8967364950817694, y: 0.5680663705514146
x: 0.8959489837955453, y: 0.5662975912426907
x: 0.895161672217013, y: 0.5645292604847866
x: 0.8943745603461725, y: 0.5627613782777021
x: 0.8935876481830236, y: 0.5609939446214374
x: 0.8928009357275666, y: 0.5592269595159923
x: 0.8920144229798013, y: 0.557460422961367
x: 0.8912281099397277, y: 0.5556943349575614
x: 0.8904419966073459, y: 0.5539286955045755
x: 0.8896560829826559, y: 0.5521635046024093
x: 0.8888703690656575, y: 0.5503987622510627
x: 0.8880848548563509, y: 0.5486344684505358
x: 0.8872995403547361, y: 0.5468706232008286
x: 0.8865144255608131, y: 0.5451072265019411
x: 0.8857295104745817, y: 0.5433442783538733
x: 0.8849447950960422, y: 0.5415817787566253
x: 0.8841602794251944, y: 0.5398197277101969
x: 0.8833759634620383, y: 0.5380581252145883
x: 0.882591847206574, y: 0.5362969712697994
x: 0.8818079306588015, y: 0.5345362658758301
x: 0.8810242138187206, y: 0.5327760090326806
x: 0.8802406966863315, y: 0.5310162007403508
x: 0.8794573792616343, y: 0.5292568409988407
x: 0.8786742615446287, y: 0.5274979298081504
x: 0.8778913435353148, y: 0.5257394671682797
x: 0.8771086252336928, y: 0.5239814530792287
x: 0.8763261066397625, y: 0.5222238875409974
x: 0.8755437877535239, y: 0.5204667705535857
x: 0.8747616685749772, y: 0.5187101021169938
x: 0.8739797491041221, y: 0.5169538822312215
x: 0.8731980293409588, y: 0.515198110896269
x: 0.8724165092854872, y: 0.5134427881121362
x: 0.8716351889377074, y: 0.5116879138788231
x: 0.8708540682976194, y: 0.5099334881963297
x: 0.870073147365223, y: 0.508179511064656
x: 0.8692924261405185, y: 0.506425982483802
x: 0.8685119046235057, y: 0.5046729024537677
x: 0.8677315828141846, y: 0.5029202709745532
x: 0.8669514607125554, y: 0.5011680880461583
x: 0.8661715383186178, y: 0.4994163536685831
x: 0.865391815632372, y: 0.4976650678418276
x: 0.8646122926538179, y: 0.49591423056589184
x: 0.8638329693829556, y: 0.4941638418407758
x: 0.8630538458197851, y: 0.4924139016664794
x: 0.8622749219643062, y: 0.49066441004300276
x: 0.8614961978165192, y: 0.4889153669703458
x: 0.8607176733764239, y: 0.48716677244850853
x: 0.8599393486440203, y: 0.48541862647749096
x: 0.8591612236193086, y: 0.4836709290572931
x: 0.8583832983022885, y: 0.4819236801879149
x: 0.8576055726929602, y: 0.4801768798693565
x: 0.8568280467913236, y: 0.47843052810161774
x: 0.8560507205973789, y: 0.4766846248846987
x: 0.8552735941111258, y: 0.4749391702185994
x: 0.8544966673325645, y: 0.4731941641033197
x: 0.853719940261695, y: 0.47144960653885976
