x: 1, y: 0.8
x: 0.9996185693836803, y: 0.8019622904090012
x: 0.9992373261417942, y: 0.8039236168601083
x: 0.9988562702743414, y: 0.8058839793533211
x: 0.9984754017813222, y: 0.8078433778886399
x: 0.9980947206627364, y: 0.8098018124660645
x: 0.9977142269185841, y: 0.811759283085595
x: 0.9973339205488653, y: 0.8137157897472312
x: 0.9969538015535798, y: 0.8156713324509735
x: 0.9965738699327279, y: 0.8176259111968215
x: 0.9961941256863094, y: 0.8195795259847753
x: 0.9958145688143244, y: 0.821532176814835
x: 0.9954351993167728, y: 0.8234838636870007
x: 0.9950560171936547, y: 0.8254345866012721
x: 0.99467702244497, y: 0.8273843455576494
x: 0.9942982150707188, y: 0.8293331405561325
x: 0.9939195950709011, y: 0.8312809715967215
x: 0.9935411624455168, y: 0.8332278386794164
x: 0.9931629171945661, y: 0.8351737418042171
x: 0.9927848593180487, y: 0.8371186809711236
x: 0.9924069888159648, y: 0.8390626561801361
x: 0.9920293056883144, y: 0.8410056674312544
x: 0.9916518099350974, y: 0.8429477147244785
x: 0.9912745015563139, y: 0.8448887980598084
x: 0.9908973805519639, y: 0.8468289174372443
x: 0.9905204469220472, y: 0.848768072856786
x: 0.9901437006665641, y: 0.8507062643184335
x: 0.9897671417855144, y: 0.8526434918221869
x: 0.9893907702788982, y: 0.8545797553680462
x: 0.9890145861467154, y: 0.8565150549560113
x: 0.9886385893889662, y: 0.8584493905860823
x: 0.9882627800056504, y: 0.860382762258259
x: 0.987887157996768, y: 0.8623151699725418
x: 0.9875117233623191, y: 0.8642466137289303
x: 0.9871364761023036, y: 0.8661770935274247
x: 0.9867614162167216, y: 0.8681066093680249
x: 0.9863865437055731, y: 0.870035161250731
x: 0.986011858568858, y: 0.871962749175543
x: 0.9856373608065764, y: 0.8738893731424607
x: 0.9852630504187282, y: 0.8758150331514843
x: 0.9848889274053135, y: 0.8777397292026139
x: 0.9845149917663323, y: 0.8796634612958493
x: 0.9841412435017846, y: 0.8815862294311905
x: 0.9837676826116702, y: 0.8835080336086375
x: 0.9833943090959893, y: 0.8854288738281905
x: 0.983021122954742, y: 0.8873487500898493
x: 0.982648124187928, y: 0.8892676623936139
x: 0.9822753127955476, y: 0.8911856107394843
x: 0.9819026887776006, y: 0.8931025951274607
x: 0.981530252134087, y: 0.8950186155575429
x: 0.9811580028650069, y: 0.896933672029731
x: 0.9807859409703602, y: 0.8988477645440248
x: 0.9804140664501471, y: 0.9007608931004246
x: 0.9800423793043673, y: 0.9026730576989302
x: 0.9796708795330211, y: 0.9045842583395417
x: 0.9792995671361083, y: 0.906494495022259
x: 0.978928442113629, y: 0.9084037677470822
