x: 1, y: 0.8
x: 1.0019016460638408, y: 0.7993821177385944
x: 1.0038028251589322, y: 0.7987643872045329
x: 1.005703537285274, y: 0.7981468083978157
x: 1.0076037824428663, y: 0.7975293813184428
x: 1.009503560631709, y: 0.796912105966414
x: 1.0114028718518024, y: 0.7962949823417296
x: 1.0133017161031463, y: 0.7956780104443893
x: 1.0152000933857406, y: 0.7950611902743934
x: 1.0170980036995854, y: 0.7944445218317416
x: 1.0189954470446807, y: 0.7938280051164341
x: 1.0208924234210266, y: 0.7932116401284709
x: 1.0227889328286228, y: 0.7925954268678519
x: 1.0246849752674696, y: 0.7919793653345771
x: 1.026580550737567, y: 0.7913634555286466
x: 1.0284756592389148, y: 0.7907476974500603
x: 1.030370300771513, y: 0.7901320910988182
x: 1.0322644753353618, y: 0.7895166364749203
x: 1.0341581829304611, y: 0.7889013335783667
x: 1.036051423556811, y: 0.7882861824091573
x: 1.0379441972144112, y: 0.7876711829672921
x: 1.039836503903262, y: 0.7870563352527712
x: 1.0417283436233633, y: 0.7864416392655945
x: 1.0436197163747152, y: 0.7858270950057621
x: 1.0455106221573174, y: 0.7852127024732739
x: 1.0474010609711701, y: 0.78459846166813
x: 1.0492910328162735, y: 0.7839843725903303
x: 1.0511805376926273, y: 0.7833704352398748
x: 1.0530695756002315, y: 0.7827566496167636
x: 1.0549581465390863, y: 0.7821430157209966
x: 1.0568462505091916, y: 0.7815295335525739
x: 1.0587338875105474, y: 0.7809162031114955
x: 1.0606210575431536, y: 0.7803030243977612
x: 1.0625077606070104, y: 0.7796899974113712
x: 1.0643939967021177, y: 0.7790771221523254
x: 1.0662797658284755, y: 0.7784643986206238
x: 1.0681650679860837, y: 0.7778518268162664
x: 1.0700499031749424, y: 0.7772394067392533
x: 1.0719342713950517, y: 0.7766271383895844
x: 1.0738181726464116, y: 0.7760150217672598
x: 1.0757016069290217, y: 0.7754030568722794
x: 1.0775845742428825, y: 0.7747912437046433
x: 1.0794670745879937, y: 0.7741795822643514
x: 1.0813491079643556, y: 0.7735680725514037
x: 1.0832306743719677, y: 0.7729567145658003
x: 1.0851117738108305, y: 0.7723455083075411
x: 1.0869924062809437, y: 0.7717344537766262
x: 1.0888725717823076, y: 0.7711235509730555
x: 1.0907522703149217, y: 0.7705127998968291
x: 1.0926315018787864, y: 0.7699022005479469
x: 1.0945102664739017, y: 0.769291752926409
x: 1.0963885641002675, y: 0.7686814570322152
x: 1.0982663947578837, y: 0.7680713128653657
x: 1.1001437584467504, y: 0.7674613204258603
x: 1.1020206551668676, y: 0.7668514797136993
x: 1.1038970849182355, y: 0.7662417907288824
x: 1.1057730477008536, y: 0.7656322534714098
x: 1.1076485435147223, y: 0.7650228679412815
x: 1.1095235723598416, y: 0.7644136341384974
x: 1.1113981342362114, y: 0.7638045520630575
x: 1.1132722291438317, y: 0.7631956217149619
x: 1.1151458570827024, y: 0.7625868430942105
x: 1.1170190180528237, y: 0.7619782162008034
x: 1.1188917120541955, y: 0.7613697410347405
x: 1.1207639390868178, y: 0.7607614175960219
x: 1.1226356991506905, y: 0.7601532458846475
x: 1.1245069922458137, y: 0.7595452259006173
x: 1.1263778183721875, y: 0.7589373576439314
x: 1.1282481775298119, y: 0.7583296411145898
x: 1.1301180697186866, y: 0.7577220763125924
x: 1.1319874949388118, y: 0.7571146632379391
x: 1.1338564531901876, y: 0.75650740189063
x: 1.135724944472814, y: 0.7559002922706652
x: 1.1375929687866906, y: 0.7552933343780447
x: 1.1394605261318178, y: 0.7546865282127684
x: 1.1413276165081956, y: 0.7540798737748363
x: 1.143194239915824, y: 0.7534733710642485
x: 1.1450603963547026, y: 0.7528670200810049
x: 1.1469260858248318, y: 0.7522608208251056
x: 1.1487913083262116, y: 0.7516547732965505
x: 1.150656063858842, y: 0.7510488774953397
x: 1.1525203524227225, y: 0.7504431334214731
x: 1.1543841740178538, y: 0.7498375410749507
x: 1.1562475286442355, y: 0.7492321004557726
x: 1.1581104163018678, y: 0.7486268115639387
x: 1.1599728369907505, y: 0.7480216743994491
x: 1.1618347907108837, y: 0.7474166889623037
x: 1.1636962774622674, y: 0.7468118552525026
x: 1.1655572972449018, y: 0.7462071732700457
x: 1.1674178500587864, y: 0.745602643014933
x: 1.1692779359039216, y: 0.7449982644871644
x: 1.1711375547803073, y: 0.7443940376867402
x: 1.1729967066879436, y: 0.7437899626136601
x: 1.1748553916268303, y: 0.7431860392679244
x: 1.1767136095969675, y: 0.7425822676495328
x: 1.1785713605983552, y: 0.7419786477584855
x: 1.1804286446309935, y: 0.7413751795947825
x: 1.1822854616948821, y: 0.7407718631584237
x: 1.1841418117900213, y: 0.7401686984494091
x: 1.185997694916411, y: 0.7395656854677388
x: 1.1878531110740513, y: 0.7389628242134128
x: 1.189708060262942, y: 0.7383601146864309
x: 1.1915625424830831, y: 0.7377575568867933
x: 1.1934165577344749, y: 0.7371551508145
x: 1.1952701060171171, y: 0.7365528964695509
x: 1.1971231873310098, y: 0.7359507938519461
x: 1.198975801676153, y: 0.7353488429616855
x: 1.2008279490525466, y: 0.734747043798769
x: 1.202679629460191, y: 0.7341453963631968
x: 1.2045308428990855, y: 0.7335439006549688
x: 1.2063815893692307, y: 0.732942556674085
x: 1.2082318688706264, y: 0.7323413644205455
x: 1.2100816814032727, y: 0.7317403238943503
x: 1.2119310269671693, y: 0.7311394350954993
x: 1.2137799055623164, y: 0.7305386980239925
x: 1.2156283171887141, y: 0.72993811267983
x: 1.2174762618463624, y: 0.7293376790630117
x: 1.219323739535261, y: 0.7287373971735377
x: 1.22117075025541, y: 0.7281372670114079
x: 1.2230172940068098, y: 0.7275372885766224
x: 1.22486337078946, y: 0.7269374618691811
x: 1.2267089806033609, y: 0.726337786889084
x: 1.228554123448512, y: 0.7257382636363312
x: 1.2303987993249137, y: 0.7251388921109226
x: 1.232243008232566, y: 0.7245396723128583
x: 1.2340867501714687, y: 0.7239406042421381
x: 1.2359300251416219, y: 0.7233416878987622
x: 1.2377728331430256, y: 0.7227429232827305
x: 1.2396151741756798, y: 0.722144310394043
x: 1.2414570482395846, y: 0.7215458492326998
x: 1.2432984553347397, y: 0.7209475397987009
x: 1.2451393954611454, y: 0.7203493820920461
x: 1.2469798686188016, y: 0.7197513761127357
x: 1.2488198748077084, y: 0.7191535218607694
x: 1.2506594140278655, y: 0.7185558193361474
x: 1.2524984862792732, y: 0.7179582685388697
x: 1.2543370915619314, y: 0.7173608694689362
x: 1.2561752298758402, y: 0.7167636221263469
x: 1.2580129012209993, y: 0.7161665265111019
x: 1.259850105597409, y: 0.7155695826232011
x: 1.2616868430050692, y: 0.7149727904626446
x: 1.26352311344398, y: 0.7143761500294323
x: 1.265358916914141, y: 0.7137796613235643
x: 1.2671942534155527, y: 0.7131833243450404
x: 1.269029122948215, y: 0.7125871390938607
x: 1.2708635255121277, y: 0.7119911055700253
x: 1.2726974611072908, y: 0.7113952237735341
