x: 1, y: 0.8
x: 1.0011749932994671, y: 0.7983827604659386
x: 1.0023494093938166, y: 0.7967663153865656
x: 1.0035232482830483, y: 0.7951506647618811
x: 1.0046965099671623, y: 0.7935358085918851
x: 1.0058691944461584, y: 0.7919217468765776
x: 1.0070413017200368, y: 0.7903084796159585
x: 1.0082128317887975, y: 0.7886960068100279
x: 1.0093837846524405, y: 0.7870843284587858
x: 1.0105541603109658, y: 0.7854734445622322
x: 1.0117239587643732, y: 0.7838633551203671
x: 1.0128931800126628, y: 0.7822540601331904
x: 1.0140618240558348, y: 0.7806455596007023
x: 1.015229890893889, y: 0.7790378535229026
x: 1.0163973805268254, y: 0.7774309418997913
x: 1.017564292954644, y: 0.7758248247313686
x: 1.018730628177345, y: 0.7742195020176343
x: 1.0198963861949282, y: 0.7726149737585886
x: 1.0210615670073937, y: 0.7710112399542313
x: 1.0222261706147413, y: 0.7694083006045624
x: 1.0233901970169712, y: 0.7678061557095821
x: 1.0245536462140834, y: 0.7662048052692902
x: 1.025716518206078, y: 0.7646042492836869
x: 1.0268788129929545, y: 0.763004487752772
x: 1.0280405305747133, y: 0.7614055206765455
x: 1.0292016709513545, y: 0.7598073480550076
x: 1.030362234122878, y: 0.7582099698881581
x: 1.0315222200892837, y: 0.756613386175997
x: 1.0326816288505716, y: 0.7550175969185244
x: 1.0338404604067417, y: 0.7534226021157403
x: 1.0349987147577941, y: 0.7518284017676446
x: 1.0361563919037289, y: 0.7502349958742375
x: 1.0373134918445457, y: 0.7486423844355188
x: 1.0384700145802448, y: 0.7470505674514886
x: 1.0396259601108262, y: 0.7454595449221468
x: 1.04078132843629, y: 0.7438693168474936
x: 1.041936119556636, y: 0.7422798832275288
x: 1.043090333471864, y: 0.7406912440622525
x: 1.0442439701819743, y: 0.7391033993516647
x: 1.045397029686967, y: 0.7375163490957654
x: 1.046549511986842, y: 0.7359300932945545
x: 1.047701417081599, y: 0.7343446319480321
x: 1.0488527449712384, y: 0.7327599650561982
x: 1.05000349565576, y: 0.7311760926190528
x: 1.051153669135164, y: 0.7295930146365959
x: 1.0523032654094502, y: 0.7280107311088274
x: 1.0534522844786185, y: 0.7264292420357474
x: 1.054600726342669, y: 0.7248485474173559
x: 1.055748591001602, y: 0.7232686472536529
x: 1.0568958784554172, y: 0.7216895415446384
x: 1.0580425887041145, y: 0.7201112302903123
x: 1.059188721747694, y: 0.7185337134906747
x: 1.060334277586156, y: 0.7169569911457256
x: 1.0614792562195001, y: 0.715381063255465
x: 1.0626236576477266, y: 0.7138059298198929
x: 1.0637674818708351, y: 0.7122315908390092
x: 1.064910728888826, y: 0.710658046312814
x: 1.0660533987016991, y: 0.7090852962413073
x: 1.0671954913094546, y: 0.707513340624489
x: 1.068337006712092, y: 0.7059421794623592
x: 1.069477944909612, y: 0.7043718127549178
x: 1.070618305902014, y: 0.7028022405021649
x: 1.0717580896892984, y: 0.7012334627041005
x: 1.0728972962714651, y: 0.6996654793607245
x: 1.074035925648514, y: 0.6980982904720371
x: 1.075173977820445, y: 0.6965318960380381
x: 1.0763114527872584, y: 0.6949662960587276
