x: 1, y: 0.8
x: 0.999895333226905, y: 0.8019971610040889
x: 0.999790671593201, y: 0.8039942239427574
x: 0.9996860150988879, y: 0.8059911888160056
x: 0.9995813637439656, y: 0.8079880556238335
x: 0.9994767175284341, y: 0.8099848243662411
x: 0.9993720764522936, y: 0.8119814950432284
x: 0.9992674405155441, y: 0.8139780676547953
x: 0.9991628097181854, y: 0.8159745422009419
x: 0.9990581840602176, y: 0.8179709186816683
x: 0.9989535635416408, y: 0.8199671970969743
x: 0.9988489481624548, y: 0.82196337744686
x: 0.9987443379226598, y: 0.8239594597313253
x: 0.9986397328222557, y: 0.8259554439503705
x: 0.9985351328612425, y: 0.8279513301039952
x: 0.9984305380396201, y: 0.8299471181921997
x: 0.9983259483573886, y: 0.8319428082149838
x: 0.9982213638145481, y: 0.8339384001723477
x: 0.9981167844110984, y: 0.8359338940642912
x: 0.9980122101470397, y: 0.8379292898908144
x: 0.9979076410223718, y: 0.8399245876519172
x: 0.9978030770370949, y: 0.8419197873475999
x: 0.9976985181912089, y: 0.8439148889778622
x: 0.9975939644847138, y: 0.8459098925427041
x: 0.9974894159176096, y: 0.8479047980421257
x: 0.9973848724898964, y: 0.8498996054761271
x: 0.997280334201574, y: 0.8518943148447081
x: 0.9971758010526425, y: 0.8538889261478688
x: 0.9970712730431018, y: 0.8558834393856092
x: 0.9969667501729521, y: 0.8578778545579293
x: 0.9968622324421933, y: 0.8598721716648291
x: 0.9967577198508254, y: 0.8618663907063085
x: 0.9966532123988484, y: 0.8638605116823677
x: 0.9965487100862623, y: 0.8658545345930064
x: 0.9964442129130672, y: 0.867848459438225
x: 0.9963397208792629, y: 0.8698422862180232
x: 0.9962352339848496, y: 0.871836014932401
x: 0.9961307522298272, y: 0.8738296455813586
x: 0.9960262756141955, y: 0.8758231781648959
x: 0.9959218041379548, y: 0.8778166126830128
x: 0.995817337801105, y: 0.8798099491357094
x: 0.9957128766036462, y: 0.8818031875229857
x: 0.9956084205455782, y: 0.8837963278448417
x: 0.9955039696269011, y: 0.8857893701012775
x: 0.995399523847615, y: 0.8877823142922928
x: 0.9952950832077198, y: 0.8897751604178878
x: 0.9951906477072154, y: 0.8917679084780626
x: 0.995086217346102, y: 0.8937605584728171
x: 0.9949817921243795, y: 0.8957531104021512
x: 0.9948773720420478, y: 0.897745564266065
x: 0.9947729570991071, y: 0.8997379200645585
x: 0.9946685472955572, y: 0.9017301777976318
x: 0.9945641426313983, y: 0.9037223374652846
x: 0.9944597431066302, y: 0.9057143990675172
x: 0.9943553487212531, y: 0.9077063626043295
x: 0.9942509594752669, y: 0.9096982280757214
x: 0.9941465753686716, y: 0.911689995481693
x: 0.9940421964014672, y: 0.9136816648222443
x: 0.9939378225736537, y: 0.9156732360973754
x: 0.9938334538852311, y: 0.9176647093070861
x: 0.9937290903361995, y: 0.9196560844513765
x: 0.9936247319265586, y: 0.9216473615302465
x: 0.9935203786563087, y: 0.9236385405436962
x: 0.9934160305254497, y: 0.9256296214917257
x: 0.9933116875339816, y: 0.9276206043743348
x: 0.9932073496819044, y: 0.9296114891915236
x: 0.9931030169692181, y: 0.931602275943292
x: 0.9929986893959227, y: 0.9335929646296403
x: 0.9928943669620183, y: 0.9355835552505681
x: 0.9927900496675047, y: 0.9375740478060757
x: 0.9926857375123821, y: 0.9395644422961629
x: 0.9925814304966504, y: 0.9415547387208298
x: 0.9924771286203095, y: 0.9435449370800765
x: 0.9923728318833595, y: 0.9455350373739028
x: 0.9922685402858004, y: 0.9475250396023087
x: 0.9921642538276322, y: 0.9495149437652944
x: 0.9920599725088549, y: 0.9515047498628598
x: 0.9919556963294686, y: 0.9534944578950049
x: 0.9918514252894731, y: 0.9554840678617296
x: 0.9917471593888686, y: 0.957473579763034
x: 0.991642898627655, y: 0.9594629935989182
x: 0.9915386430058323, y: 0.961452309369382
x: 0.9914343925234005, y: 0.9634415270744254
x: 0.9913301471803595, y: 0.9654306467140487
x: 0.9912259069767094, y: 0.9674196682882515
x: 0.9911216719124503, y: 0.9694085917970341
x: 0.991017441987582, y: 0.9713974172403963
x: 0.9909132172021047, y: 0.9733861446183383
x: 0.9908089975560183, y: 0.9753747739308599
x: 0.9907047830493227, y: 0.9773633051779612
x: 0.9906005736820181, y: 0.9793517383596422
x: 0.9904963694541045, y: 0.9813400734759029
x: 0.9903921703655817, y: 0.9833283105267433
x: 0.9902879764164498, y: 0.9853164495121634
x: 0.9901837876067089, y: 0.9873044904321631
x: 0.9900796039363587, y: 0.9892924332867424
x: 0.9899754254053995, y: 0.9912802780759016
x: 0.9898712520138312, y: 0.9932680247996404
x: 0.9897670837616538, y: 0.9952556734579588
x: 0.9896629206488673, y: 0.997243224050857
x: 0.9895587626754717, y: 0.9992306765783349
x: 0.989454609841467, y: 1.0012180310403924
x: 0.9893504621468533, y: 1.0032052874370296
x: 0.9892463195916305, y: 1.0051924457682466
x: 0.9891421821757985, y: 1.0071795060340432
x: 0.9890380498993575, y: 1.0091664682344195
x: 0.9889339227623073, y: 1.0111533323693755
x: 0.988829800764648, y: 1.0131400984389112
x: 0.9887256839063796, y: 1.0151267664430266
x: 0.9886215721875021, y: 1.0171133363817215
x: 0.9885174656080156, y: 1.0190998082549962
x: 0.9884133641679199, y: 1.0210861820628507
x: 0.9883092678672152, y: 1.0230724578052848
x: 0.9882051767059014, y: 1.0250586354822986
x: 0.9881010906839784, y: 1.0270447150938922
x: 0.9879970098014464, y: 1.0290306966400653
x: 0.9878929340583054, y: 1.0310165801208182
x: 0.9877888634545551, y: 1.0330023655361507
x: 0.9876847979901957, y: 1.0349880528860629
x: 0.9875807376652272, y: 1.0369736421705549
x: 0.9874766824796497, y: 1.0389591333896264
x: 0.9873726324334631, y: 1.0409445265432777
x: 0.9872685875266674, y: 1.0429298216315088
x: 0.9871645477592625, y: 1.0449150186543195
x: 0.9870605131312487, y: 1.0469001176117099
x: 0.9869564836426257, y: 1.0488851185036798
x: 0.9868524592933936, y: 1.0508700213302296
x: 0.9867484400835524, y: 1.052854826091359
x: 0.9866444260131022, y: 1.054839532787068
x: 0.9865404170820428, y: 1.056824141417357
x: 0.9864364132903742, y: 1.0588086519822253
x: 0.9863324146380966, y: 1.0607930644816734
x: 0.9862284211252099, y: 1.0627773789157013
x: 0.9861244327517141, y: 1.0647615952843088
x: 0.9860204495176093, y: 1.066745713587496
x: 0.9859164714228953, y: 1.068729733825263
x: 0.9858124984675722, y: 1.0707136559976096
x: 0.9857085306516401, y: 1.072697480104536
x: 0.9856045679750989, y: 1.0746812061460418
x: 0.9855006104379486, y: 1.0766648341221274
x: 0.985396658040189, y: 1.0786483640327929
x: 0.9852927107818205, y: 1.0806317958780378
x: 0.9851887686628428, y: 1.0826151296578626
x: 0.985084831683256, y: 1.084598365372267
x: 0.9849808998430601, y: 1.0865815030212511
x: 0.9848769731422552, y: 1.088564542604815
x: 0.9847730515808412, y: 1.0905474841229583
x: 0.984669135158818, y: 1.0925303275756815
x: 0.9845652238761858, y: 1.0945130729629844
x: 0.9844613177329445, y: 1.0964957202848669
x: 0.9843574167290942, y: 1.098478269541329
x: 0.9842535208646346, y: 1.1004607207323711
x: 0.9841496301395659, y: 1.1024430738579927
x: 0.9840457445538882, y: 1.104425328918194
x: 0.9839418641076013, y: 1.1064074859129749
x: 0.9838379888007054, y: 1.1083895448423355
x: 0.9837341186332004, y: 1.110371505706276
x: 0.9836302536050863, y: 1.112353368504796
x: 0.9835263937163631, y: 1.1143351332378957
x: 0.9834225389670308, y: 1.116316799905575
x: 0.9833186893570894, y: 1.118298368507834
x: 0.983214844886539, y: 1.1202798390446729
x: 0.9831110055553794, y: 1.1222612115160913
x: 0.9830071713636107, y: 1.1242424859220894
x: 0.9829033423112329, y: 1.1262236622626673
x: 0.982799518398246, y: 1.1282047405378248
x: 0.98269569962465, y: 1.130185720747562
x: 0.9825918859904449, y: 1.1321666028918789
x: 0.9824880774956307, y: 1.1341473869707754
x: 0.9823842741402075, y: 1.1361280729842518
x: 0.9822804759241751, y: 1.1381086609323077
x: 0.9821766828475337, y: 1.1400891508149433
x: 0.9820728949102832, y: 1.1420695426321588
x: 0.9819691121124235, y: 1.1440498363839537
x: 0.9818653344539547, y: 1.1460300320703285
x: 0.9817615619348768, y: 1.1480101296912828
x: 0.9816577945551899, y: 1.1499901292468169
x: 0.9815540323148938, y: 1.1519700307369307
x: 0.9814502752139886, y: 1.153949834161624
x: 0.9813465232524744, y: 1.1559295395208973
x: 0.9812427764303511, y: 1.1579091468147502
x: 0.9811390347476187, y: 1.1598886560431827
x: 0.9810352982042772, y: 1.161868067206195
x: 0.9809315668003266, y: 1.1638473803037868
x: 0.9808278405357669, y: 1.1658265953359583
x: 0.980724119410598, y: 1.1678057123027097
x: 0.98062040342482, y: 1.1697847312040406
x: 0.980516692578433, y: 1.1717636520399513
x: 0.9804129868714369, y: 1.1737424748104415
x: 0.9803092863038316, y: 1.1757211995155115
x: 0.9802055908756173, y: 1.1776998261551612
x: 0.9801019005867939, y: 1.1796783547293905
x: 0.9799982154373614, y: 1.1816567852381996
x: 0.9798945354273199, y: 1.1836351176815885
x: 0.9797908605566692, y: 1.1856133520595569
x: 0.9796871908254094, y: 1.187591488372105
x: 0.9795835262335406, y: 1.1895695266192328
x: 0.9794798667810626, y: 1.1915474668009403
x: 0.9793762124679755, y: 1.1935253089172275
x: 0.9792725632942793, y: 1.1955030529680943
x: 0.979168919259974, y: 1.197480698953541
x: 0.9790652803650596, y: 1.1994582468735673
x: 0.9789616466095361, y: 1.2014356967281732
x: 0.9788580179934036, y: 1.2034130485173589
x: 0.9787543945166619, y: 1.205390302241124
x: 0.9786507761793112, y: 1.207367457899469
x: 0.9785471629813514, y: 1.2093445154923939
x: 0.9784435549227825, y: 1.2113214750198982
x: 0.9783399520036044, y: 1.2132983364819823
x: 0.9782363542238172, y: 1.2152750998786461
x: 0.9781327615834209, y: 1.2172517652098895
x: 0.9780291740824155, y: 1.2192283324757127
x: 0.9779255917208011, y: 1.2212048016761154
x: 0.9778220144985775, y: 1.223181172811098
x: 0.9777184424157449, y: 1.2251574458806602
x: 0.9776148754723032, y: 1.227133620884802
x: 0.9775113136682524, y: 1.2291096978235236
x: 0.9774077570035925, y: 1.2310856766968248
x: 0.9773042054783235, y: 1.2330615575047057
x: 0.9772006590924454, y: 1.2350373402471664
x: 0.9770971178459581, y: 1.2370130249242066
x: 0.9769935817388617, y: 1.2389886115358266
x: 0.9768900507711563, y: 1.2409641000820264
x: 0.9767865249428418, y: 1.2429394905628057
x: 0.9766830042539182, y: 1.2449147829781648
x: 0.9765794887043855, y: 1.2468899773281035
